msa_id	split	tree_path	num_sequences	alignment_length	tree_bucket	num_tips	num_internal_nodes	num_branches	total_tree_length	mean_branch_length	median_branch_length	max_branch_length	mean_root_to_leaf_depth	median_root_to_leaf_depth	max_root_to_leaf_depth	mean_root_to_leaf_edges	median_root_to_leaf_edges	max_root_to_leaf_edges	tree_bucket_q_low	tree_bucket_q_high
6187	train	data/zenodo_raw/data_pandit/aa/6187/tree.6187	5	260	mid-tree	5	3	7	6.7313	0.961614285714	0.836671	2.115519	1.5353074	1.712405	2.697198	2	2	3	5.951082	13.683736
6188	train	data/zenodo_raw/data_pandit/aa/6188/tree.6188	5	203	short-tree	5	3	7	2.069455	0.295636428571	0.331148	0.509117	0.480219	0.581289	0.612475	2	2	3	5.951082	13.683736
6191	train	data/zenodo_raw/data_pandit/aa/6191/tree.6191	9	218	mid-tree	9	7	15	6.29095	0.419396666667	0.298328	1.771574	1.31246377778	0.801093	2.618231	2.88888888889	3	4	5.951082	13.683736
6193	train	data/zenodo_raw/data_pandit/aa/6193/tree.6193	4	182	short-tree	4	2	5	5.141848	1.0283696	0.918687	1.922899	1.76618675	1.813022	2.520016	1.5	1.5	2	5.951082	13.683736
6195	train	data/zenodo_raw/data_pandit/aa/6195/tree.6195	6	190	mid-tree	6	4	9	7.104786	0.789420666667	0.720323	1.846906	2.30457516667	2.5084995	4.104016	2.5	2.5	4	5.951082	13.683736
6196	train	data/zenodo_raw/data_pandit/aa/6196/tree.6196	6	143	mid-tree	6	4	9	8.734202	0.970466888889	0.508397	2.462527	1.71657766667	1.6732535	2.752358	2.16666666667	2	3	5.951082	13.683736
6197	train	data/zenodo_raw/data_pandit/aa/6197/tree.6197	9	213	short-tree	9	7	15	4.166265	0.277751	0.166759	1.705612	0.703711555556	0.638664	1.810144	3.11111111111	3	5	5.951082	13.683736
6199	train	data/zenodo_raw/data_pandit/aa/6199/tree.6199	17	38	mid-tree	17	15	31	10.970117	0.353874741935	0.30478	1.6349	2.31983594118	3.046861	3.435914	5.82352941176	7	8	5.951082	13.683736
6202	train	data/zenodo_raw/data_pandit/aa/6202/tree.6202	16	40	mid-tree	16	14	29	8.888231	0.306490724138	0.224053	0.856653	1.584178375	1.8906225	2.573741	5.0625	5	9	5.951082	13.683736
6203	train	data/zenodo_raw/data_pandit/aa/6203/tree.6203	6	71	short-tree	6	4	9	4.798036	0.533115111111	0.560907	1.115461	1.0152095	1.0213265	1.420814	2.16666666667	2	3	5.951082	13.683736
6204	train	data/zenodo_raw/data_pandit/aa/6204/tree.6204	7	223	short-tree	7	5	11	5.565524	0.505956727273	0.457982	1.159342	1.032695	0.940198	1.617324	2.57142857143	2	4	5.951082	13.683736
6205	train	data/zenodo_raw/data_pandit/aa/6205/tree.6205	11	154	mid-tree	11	9	19	11.385372	0.599230105263	0.504354	1.433244	1.69881654545	1.308045	2.943598	4.27272727273	4	7	5.951082	13.683736
6211	train	data/zenodo_raw/data_pandit/aa/6211/tree.6211	5	161	short-tree	5	3	7	1.75423	0.250604285714	0.197175	0.755281	0.4571596	0.446837	0.755281	2	2	3	5.951082	13.683736
6214	train	data/zenodo_raw/data_pandit/aa/6214/tree.6214	67	88	long-tree	67	65	131	44.709005	0.341290114504	0.269194	1.441034	1.75341477612	1.718627	3.358155	10.1641791045	11	16	5.951082	13.683736
6216	train	data/zenodo_raw/data_pandit/aa/6216/tree.6216	13	29	mid-tree	13	11	23	8.850691	0.384812652174	0.327566	0.760072	1.76402707692	1.749386	3.1619	4.76923076923	4	8	5.951082	13.683736
6217	train	data/zenodo_raw/data_pandit/aa/6217/tree.6217	4	399	short-tree	4	2	5	3.81953	0.763906	0.322939	2.360083	0.96422675	0.645331	2.39746	1.5	1.5	2	5.951082	13.683736
6219	train	data/zenodo_raw/data_pandit/aa/6219/tree.6219	4	247	short-tree	4	2	5	2.583378	0.5166756	0.492457	1.069448	0.653784	0.600833	1.069448	1.5	1.5	2	5.951082	13.683736
6225	train	data/zenodo_raw/data_pandit/aa/6225/tree.6225	4	73	short-tree	4	2	5	0.739659	0.1479318	0.161917	0.241079	0.225394	0.196476	0.402996	1.5	1.5	2	5.951082	13.683736
6227	train	data/zenodo_raw/data_pandit/aa/6227/tree.6227	25	53	long-tree	25	23	47	15.048971	0.32019087234	0.248412	1.203612	2.09621468	2.366878	3.13189	7.8	9	13	5.951082	13.683736
6229	train	data/zenodo_raw/data_pandit/aa/6229/tree.6229	6	39	short-tree	6	4	9	3.530848	0.392316444444	0.23709	1.294414	0.697660666667	0.539728	1.531504	2.16666666667	2	3	5.951082	13.683736
6231	train	data/zenodo_raw/data_pandit/aa/6231/tree.6231	37	39	long-tree	37	35	71	27.045413	0.380921309859	0.242339	1.537889	1.57177367568	1.551466	3.235862	10.2702702703	11	17	5.951082	13.683736
6235	train	data/zenodo_raw/data_pandit/aa/6235/tree.6235	52	180	long-tree	52	50	101	25.45365	0.252016336634	0.105707	2.107414	2.09192473077	2.161196	4.55393	8.73076923077	9	12	5.951082	13.683736
6237	train	data/zenodo_raw/data_pandit/aa/6237/tree.6237	4	191	short-tree	4	2	5	1.790987	0.3581974	0.27722	0.747106	0.63452325	0.625797	1.009279	1.5	1.5	2	5.951082	13.683736
6238	train	data/zenodo_raw/data_pandit/aa/6238/tree.6238	5	504	short-tree	5	3	7	4.026179	0.575168428571	0.407281	1.299079	1.047075	1.202896	1.715909	2	2	3	5.951082	13.683736
6239	train	data/zenodo_raw/data_pandit/aa/6239/tree.6239	5	250	short-tree	5	3	7	3.617018	0.516716857143	0.299727	1.294343	0.8194174	0.841988	1.532237	1.8	2	2	5.951082	13.683736
6244	train	data/zenodo_raw/data_pandit/aa/6244/tree.6244	9	82	short-tree	9	7	15	5.790987	0.3860658	0.375591	0.726173	1.595022	1.614791	2.620634	3.55555555556	4	5	5.951082	13.683736
6245	train	data/zenodo_raw/data_pandit/aa/6245/tree.6245	4	77	short-tree	4	2	5	2.576448	0.5152896	0.648144	0.872245	0.68314825	0.6796495	1.02839	1.5	1.5	2	5.951082	13.683736
6246	train	data/zenodo_raw/data_pandit/aa/6246/tree.6246	4	249	short-tree	4	2	5	1.961982	0.3923964	0.287363	1.072441	0.75860575	0.7660885	1.214883	1.5	1.5	2	5.951082	13.683736
6250	train	data/zenodo_raw/data_pandit/aa/6250/tree.6250	8	306	mid-tree	8	6	13	6.307149	0.485165307692	0.325945	1.482991	1.335325875	1.254991	1.680001	2.75	3	4	5.951082	13.683736
6254	train	data/zenodo_raw/data_pandit/aa/6254/tree.6254	4	337	short-tree	4	2	5	2.949735	0.589947	0.426079	1.21881	1.04213625	1.071592	1.644889	1.5	1.5	2	5.951082	13.683736
6256	train	data/zenodo_raw/data_pandit/aa/6256/tree.6256	14	29	short-tree	14	12	25	3.663598	0.14654392	0.126688	0.378691	0.5885965	0.580785	1.05605	4.35714285714	4	7	5.951082	13.683736
6257	train	data/zenodo_raw/data_pandit/aa/6257/tree.6257	6	66	short-tree	6	4	9	2.544516	0.282724	0.227645	0.536895	0.563537166667	0.437174	1.086261	2.33333333333	3	3	5.951082	13.683736
6259	train	data/zenodo_raw/data_pandit/aa/6259/tree.6259	6	309	mid-tree	6	4	9	6.150461	0.683384555556	0.604828	1.456524	1.1995145	1.2082135	1.580135	2.16666666667	2	3	5.951082	13.683736
6261	train	data/zenodo_raw/data_pandit/aa/6261/tree.6261	24	55	mid-tree	24	22	45	13.367899	0.297064422222	0.215385	0.997531	1.81726533333	1.9387105	3.181814	7.91666666667	8	13	5.951082	13.683736
6267	train	data/zenodo_raw/data_pandit/aa/6267/tree.6267	7	110	mid-tree	7	5	11	8.091547	0.735595181818	0.587532	2.291168	1.56283671429	1.452269	2.291168	2.42857142857	3	3	5.951082	13.683736
6269	train	data/zenodo_raw/data_pandit/aa/6269/tree.6269	5	399	short-tree	5	3	7	5.199968	0.742852571429	0.730737	1.359793	1.158304	1.046354	1.744259	2	2	3	5.951082	13.683736
6271	train	data/zenodo_raw/data_pandit/aa/6271/tree.6271	5	559	short-tree	5	3	7	3.021576	0.431653714286	0.23931	1.41834	0.7215424	0.286241	1.903613	2	2	3	5.951082	13.683736
6272	train	data/zenodo_raw/data_pandit/aa/6272/tree.6272	4	76	short-tree	4	2	5	1.950976	0.3901952	0.445017	0.644782	0.59899825	0.6079915	0.644782	1.5	1.5	2	5.951082	13.683736
6273	train	data/zenodo_raw/data_pandit/aa/6273/tree.6273	4	245	short-tree	4	2	5	2.145012	0.4290024	0.283781	1.256116	0.5693275	0.438065	1.256116	1.5	1.5	2	5.951082	13.683736
6276	train	data/zenodo_raw/data_pandit/aa/6276/tree.6276	5	280	short-tree	5	3	7	4.923267	0.703323857143	0.653051	1.271334	1.1831822	1.39498	1.63809	2	2	3	5.951082	13.683736
6277	train	data/zenodo_raw/data_pandit/aa/6277/tree.6277	6	81	short-tree	6	4	9	4.876595	0.541843888889	0.507833	1.393277	1.18745783333	1.317719	1.500615	2.5	2.5	4	5.951082	13.683736
6279	train	data/zenodo_raw/data_pandit/aa/6279/tree.6279	6	171	short-tree	6	4	9	5.863286	0.651476222222	0.366177	2.109987	1.5329985	1.5695505	2.109987	2.5	2.5	4	5.951082	13.683736
6280	train	data/zenodo_raw/data_pandit/aa/6280/tree.6280	4	128	short-tree	4	2	5	1.92706	0.385412	0.395558	0.453027	0.54729775	0.5392375	0.715158	1.5	1.5	2	5.951082	13.683736
6281	train	data/zenodo_raw/data_pandit/aa/6281/tree.6281	8	81	short-tree	8	6	13	3.521626	0.270894307692	0.178937	1.011111	0.842258625	0.721099	1.743319	3	2.5	5	5.951082	13.683736
6282	train	data/zenodo_raw/data_pandit/aa/6282/tree.6282	11	361	long-tree	11	9	19	15.384881	0.809730578947	0.573831	2.637642	2.252332	2.423918	3.313213	3.54545454545	4	5	5.951082	13.683736
6283	train	data/zenodo_raw/data_pandit/aa/6283/tree.6283	6	71	short-tree	6	4	9	2.369016	0.263224	0.271992	0.520731	0.531733666667	0.4321215	1.01431	2.16666666667	2	3	5.951082	13.683736
6286	train	data/zenodo_raw/data_pandit/aa/6286/tree.6286	8	132	short-tree	8	6	13	1.751831	0.134756230769	0.104614	0.686721	0.254283875	0.213729	0.686721	3	3.5	4	5.951082	13.683736
6289	train	data/zenodo_raw/data_pandit/aa/6289/tree.6289	4	160	short-tree	4	2	5	5.600699	1.1201398	0.685586	2.482433	1.5392725	1.5401125	2.482433	1.5	1.5	2	5.951082	13.683736
6291	train	data/zenodo_raw/data_pandit/aa/6291/tree.6291	6	206	mid-tree	6	4	9	7.384303	0.820478111111	0.472056	2.332699	1.58788733333	1.4691295	3.412523	2.5	2.5	4	5.951082	13.683736
6295	train	data/zenodo_raw/data_pandit/aa/6295/tree.6295	6	416	mid-tree	6	4	9	6.072652	0.674739111111	0.711509	1.69922	1.55627033333	1.5974795	2.890868	2.33333333333	3	3	5.951082	13.683736
6296	train	data/zenodo_raw/data_pandit/aa/6296/tree.6296	6	75	short-tree	6	4	9	2.927837	0.325315222222	0.236877	0.90282	0.63842	0.6077715	1.05879	2.16666666667	2	3	5.951082	13.683736
6303	train	data/zenodo_raw/data_pandit/aa/6303/tree.6303	5	366	short-tree	5	3	7	5.738678	0.819811142857	0.98912	1.731977	1.7997276	2.612663	3.40871	2	2	3	5.951082	13.683736
6304	train	data/zenodo_raw/data_pandit/aa/6304/tree.6304	5	314	short-tree	5	3	7	3.060262	0.437180285714	0.15373	1.838417	1.0038982	0.289695	2.337374	1.8	2	2	5.951082	13.683736
6305	train	data/zenodo_raw/data_pandit/aa/6305/tree.6305	6	162	short-tree	6	4	9	4.130979	0.458997666667	0.273159	1.471642	0.935800666667	0.73756	2.154829	2.5	2.5	4	5.951082	13.683736
6316	train	data/zenodo_raw/data_pandit/aa/6316/tree.6316	4	314	short-tree	4	2	5	2.62237	0.524474	0.505323	0.853378	0.868937	0.8343345	1.301756	1.5	1.5	2	5.951082	13.683736
6318	train	data/zenodo_raw/data_pandit/aa/6318/tree.6318	30	42	long-tree	30	28	57	17.672821	0.310049491228	0.13083	3.865491	1.17068393333	0.936262	4.526339	7.83333333333	8.5	15	5.951082	13.683736
6320	train	data/zenodo_raw/data_pandit/aa/6320/tree.6320	4	261	short-tree	4	2	5	4.562893	0.9125786	0.8181	1.539021	1.1937585	1.2089565	1.539021	1.5	1.5	2	5.951082	13.683736
6324	train	data/zenodo_raw/data_pandit/aa/6324/tree.6324	10	135	mid-tree	10	8	17	9.438222	0.555189529412	0.388695	1.303093	1.7417283	2.026095	2.825288	3.4	3	5	5.951082	13.683736
6328	train	data/zenodo_raw/data_pandit/aa/6328/tree.6328	4	216	mid-tree	4	2	5	9.088318	1.8176636	1.640356	3.269242	2.447396	2.439993	3.269242	1.5	1.5	2	5.951082	13.683736
6330	train	data/zenodo_raw/data_pandit/aa/6330/tree.6330	6	243	short-tree	6	4	9	4.581666	0.509074	0.494449	1.167856	0.9454795	0.9191555	1.83935	2.33333333333	3	3	5.951082	13.683736
6335	train	data/zenodo_raw/data_pandit/aa/6335/tree.6335	6	252	mid-tree	6	4	9	6.327367	0.703040777778	0.443836	2.343281	1.23067733333	0.9154755	2.701795	2.16666666667	2	3	5.951082	13.683736
6338	train	data/zenodo_raw/data_pandit/aa/6338/tree.6338	9	93	mid-tree	9	7	15	6.203269	0.413551266667	0.302943	2.207457	1.00563622222	0.827422	3.034878	3.22222222222	4	4	5.951082	13.683736
6341	train	data/zenodo_raw/data_pandit/aa/6341/tree.6341	8	114	mid-tree	8	6	13	10.97827	0.844482307692	0.835527	1.770817	2.096951625	2.1213015	2.814739	3.5	3.5	6	5.951082	13.683736
6346	train	data/zenodo_raw/data_pandit/aa/6346/tree.6346	4	163	short-tree	4	2	5	2.277615	0.455523	0.25735	1.282124	0.62600825	0.4794835	1.282124	1.5	1.5	2	5.951082	13.683736
6347	train	data/zenodo_raw/data_pandit/aa/6347/tree.6347	24	159	long-tree	24	22	45	18.757808	0.416840177778	0.365349	1.13885	2.68018358333	3.142844	3.960887	7.58333333333	8	12	5.951082	13.683736
6351	train	data/zenodo_raw/data_pandit/aa/6351/tree.6351	32	341	long-tree	32	30	61	20.459038	0.335394065574	0.233995	2.107262	1.26106065625	1.026018	3.214416	7.5	8	11	5.951082	13.683736
6352	train	data/zenodo_raw/data_pandit/aa/6352/tree.6352	15	83	long-tree	15	13	27	17.424682	0.645358592593	0.572381	1.345437	2.23582406667	2.2394	3.642097	4.13333333333	4	6	5.951082	13.683736
6353	train	data/zenodo_raw/data_pandit/aa/6353/tree.6353	44	82	long-tree	44	42	85	18.671086	0.219659835294	0.158369	0.931407	1.87072156818	1.818455	3.474297	12.8409090909	14.5	21	5.951082	13.683736
6356	train	data/zenodo_raw/data_pandit/aa/6356/tree.6356	6	178	mid-tree	6	4	9	11.764906	1.30721177778	1.074019	3.058455	2.245353	2.7334645	3.152637	2.5	2.5	4	5.951082	13.683736
6359	train	data/zenodo_raw/data_pandit/aa/6359/tree.6359	9	298	mid-tree	9	7	15	9.451707	0.6301138	0.276994	2.315237	1.39361055556	0.905367	3.143696	3.33333333333	4	5	5.951082	13.683736
6361	train	data/zenodo_raw/data_pandit/aa/6361/tree.6361	8	187	mid-tree	8	6	13	6.323409	0.486416076923	0.351139	1.858297	2.182595	2.7248325	3.059956	3.125	3	5	5.951082	13.683736
6362	train	data/zenodo_raw/data_pandit/aa/6362/tree.6362	11	275	mid-tree	11	9	19	6.392549	0.336449947368	0.267681	1.01985	1.13557672727	0.655084	2.522417	3.81818181818	3	6	5.951082	13.683736
6363	train	data/zenodo_raw/data_pandit/aa/6363/tree.6363	20	102	long-tree	20	18	37	25.970208	0.701897513514	0.536852	2.112851	1.9611769	1.971811	3.542774	5.45	6	8	5.951082	13.683736
6364	train	data/zenodo_raw/data_pandit/aa/6364/tree.6364	22	81	mid-tree	22	20	41	10.337719	0.252139487805	0.177708	1.026181	2.20942995455	2.374605	3.10004	6.81818181818	6	12	5.951082	13.683736
6365	train	data/zenodo_raw/data_pandit/aa/6365/tree.6365	35	209	long-tree	35	33	67	38.911257	0.580765029851	0.403056	2.490049	3.5064368	3.420798	6.169728	8.11428571429	9	14	5.951082	13.683736
6367	train	data/zenodo_raw/data_pandit/aa/6367/tree.6367	22	38	mid-tree	22	20	41	9.508384	0.231911804878	0.092912	0.699186	0.773884227273	0.8097015	1.354585	5.95454545455	6	10	5.951082	13.683736
6368	train	data/zenodo_raw/data_pandit/aa/6368/tree.6368	10	142	mid-tree	10	8	17	8.890676	0.522980941176	0.331756	1.585226	1.4427093	1.552675	2.206536	4.1	5	6	5.951082	13.683736
6369	train	data/zenodo_raw/data_pandit/aa/6369/tree.6369	31	152	long-tree	31	29	59	19.476858	0.330116237288	0.248564	0.976609	1.45660548387	1.530532	2.131604	6.61290322581	6	11	5.951082	13.683736
6372	train	data/zenodo_raw/data_pandit/aa/6372/tree.6372	32	126	long-tree	32	30	61	28.093449	0.460548344262	0.356104	1.555642	2.11909675	2.3610745	3.662051	5.71875	6	8	5.951082	13.683736
6373	train	data/zenodo_raw/data_pandit/aa/6373/tree.6373	14	153	mid-tree	14	12	25	8.733773	0.34935092	0.336563	1.045346	1.71512792857	2.120429	2.670545	4.35714285714	5	6	5.951082	13.683736
6376	train	data/zenodo_raw/data_pandit/aa/6376/tree.6376	14	124	mid-tree	14	12	25	12.897299	0.51589196	0.36342	1.906061	2.33515857143	2.4828745	3.402043	4.5	4.5	8	5.951082	13.683736
6377	train	data/zenodo_raw/data_pandit/aa/6377/tree.6377	53	130	long-tree	53	51	103	45.934318	0.445964252427	0.296174	1.963538	2.21398454717	1.966134	4.366808	10.8679245283	11	19	5.951082	13.683736
6378	train	data/zenodo_raw/data_pandit/aa/6378/tree.6378	12	453	short-tree	12	10	21	4.136985	0.196999285714	0.158896	0.658068	0.885077583333	0.894388	1.4481	4.66666666667	5	8	5.951082	13.683736
6381	train	data/zenodo_raw/data_pandit/aa/6381/tree.6381	11	165	mid-tree	11	9	19	7.293012	0.383842736842	0.41571	0.703186	1.25996972727	1.392094	1.83151	3.81818181818	5	5	5.951082	13.683736
6383	train	data/zenodo_raw/data_pandit/aa/6383/tree.6383	6	79	short-tree	6	4	9	2.109023	0.234335888889	0.206364	1.000799	0.679079666667	0.459429	1.365257	2.5	2.5	4	5.951082	13.683736
6384	train	data/zenodo_raw/data_pandit/aa/6384/tree.6384	15	77	mid-tree	15	13	27	9.190259	0.340379962963	0.228622	1.243827	1.76860473333	1.475554	3.469161	5.2	6	8	5.951082	13.683736
6385	train	data/zenodo_raw/data_pandit/aa/6385/tree.6385	11	71	short-tree	11	9	19	4.278258	0.225171473684	0.123538	0.792157	1.24940954545	1.609377	1.841137	4.18181818182	4	7	5.951082	13.683736
6390	train	data/zenodo_raw/data_pandit/aa/6390/tree.6390	9	265	mid-tree	9	7	15	8.799756	0.5866504	0.380005	1.666085	1.37912355556	1.458337	2.160142	3.55555555556	3	6	5.951082	13.683736
6391	train	data/zenodo_raw/data_pandit/aa/6391/tree.6391	4	338	short-tree	4	2	5	2.147699	0.4295398	0.197096	1.36755	0.5645845	0.384749	1.36755	1.5	1.5	2	5.951082	13.683736
6392	train	data/zenodo_raw/data_pandit/aa/6392/tree.6392	15	68	short-tree	15	13	27	5.343006	0.197889111111	0.176731	0.549452	0.624080533333	0.596379	1.101962	4.2	4	7	5.951082	13.683736
6393	train	data/zenodo_raw/data_pandit/aa/6393/tree.6393	4	337	short-tree	4	2	5	0.980588	0.1961176	0.158449	0.293512	0.28475925	0.283874	0.293512	1.5	1.5	2	5.951082	13.683736
6394	train	data/zenodo_raw/data_pandit/aa/6394/tree.6394	13	85	mid-tree	13	11	23	7.337118	0.319005130435	0.217502	1.579709	1.02332261538	0.818429	2.184047	4.30769230769	4	7	5.951082	13.683736
6395	train	data/zenodo_raw/data_pandit/aa/6395/tree.6395	8	211	mid-tree	8	6	13	11.239372	0.864567076923	0.787691	2.533438	2.59852325	2.135561	4.944234	3.5	3.5	6	5.951082	13.683736
6396	train	data/zenodo_raw/data_pandit/aa/6396/tree.6396	11	93	mid-tree	11	9	19	7.863442	0.413865368421	0.289296	1.803339	2.49245845455	2.825972	5.139963	4.72727272727	6	8	5.951082	13.683736
6401	train	data/zenodo_raw/data_pandit/aa/6401/tree.6401	18	147	mid-tree	18	16	33	13.524081	0.409820636364	0.3402	1.486174	1.84214538889	2.093823	3.31196	5.38888888889	6.5	8	5.951082	13.683736
6402	train	data/zenodo_raw/data_pandit/aa/6402/tree.6402	10	158	short-tree	10	8	17	5.902601	0.347211823529	0.22026	1.509293	0.8215948	0.8037195	1.843902	3.5	3	6	5.951082	13.683736
6405	train	data/zenodo_raw/data_pandit/aa/6405/tree.6405	11	158	short-tree	11	9	19	5.501698	0.289563052632	0.22756	1.121102	0.922736363636	0.354599	2.516022	3.90909090909	3	7	5.951082	13.683736
6412	train	data/zenodo_raw/data_pandit/aa/6412/tree.6412	4	166	short-tree	4	2	5	3.238752	0.6477504	0.30527	1.641512	1.02194975	0.6895055	2.490559	1.5	1.5	2	5.951082	13.683736
6413	train	data/zenodo_raw/data_pandit/aa/6413/tree.6413	6	257	mid-tree	6	4	9	6.354355	0.706039444444	0.432193	1.696433	1.53572033333	1.950284	2.14	2.5	2.5	4	5.951082	13.683736
6414	train	data/zenodo_raw/data_pandit/aa/6414/tree.6414	11	251	long-tree	11	9	19	14.603674	0.768614421053	0.24094	4.802912	2.01911763636	1.637591	4.802913	4.18181818182	4	7	5.951082	13.683736
6415	train	data/zenodo_raw/data_pandit/aa/6415/tree.6415	5	411	short-tree	5	3	7	3.601037	0.514433857143	0.239332	2.004222	0.7914036	0.474725	2.120871	1.8	2	2	5.951082	13.683736
6419	train	data/zenodo_raw/data_pandit/aa/6419/tree.6419	10	60	mid-tree	10	8	17	6.921021	0.407118882353	0.350519	1.546227	1.469054	1.6240305	2.900256	4.3	5	7	5.951082	13.683736
6421	train	data/zenodo_raw/data_pandit/aa/6421/tree.6421	7	639	short-tree	7	5	11	3.707892	0.337081090909	0.192487	1.159836	0.986111714286	0.365711	2.062302	2.71428571429	3	4	5.951082	13.683736
6423	train	data/zenodo_raw/data_pandit/aa/6423/tree.6423	17	285	mid-tree	17	15	31	12.597725	0.406378225806	0.326588	1.579752	2.08123235294	2.108723	2.990029	5.17647058824	5	8	5.951082	13.683736
6426	train	data/zenodo_raw/data_pandit/aa/6426/tree.6426	24	58	long-tree	24	22	45	16.910368	0.375785955556	0.332696	1.323959	2.31217175	2.5258775	3.899316	7.29166666667	7	13	5.951082	13.683736
6427	train	data/zenodo_raw/data_pandit/aa/6427/tree.6427	6	342	short-tree	6	4	9	3.455057	0.383895222222	0.244609	1.199335	0.911385166667	0.855155	1.910554	2.16666666667	2	3	5.951082	13.683736
6428	train	data/zenodo_raw/data_pandit/aa/6428/tree.6428	14	209	mid-tree	14	12	25	8.464123	0.33856492	0.277955	1.606974	1.62830521429	1.706207	2.796602	5.85714285714	5.5	11	5.951082	13.683736
6430	train	data/zenodo_raw/data_pandit/aa/6430/tree.6430	6	279	short-tree	6	4	9	3.415661	0.379517888889	0.305425	0.707168	0.8308745	0.757268	1.642711	2.5	2.5	4	5.951082	13.683736
6431	train	data/zenodo_raw/data_pandit/aa/6431/tree.6431	74	81	long-tree	74	72	145	47.244761	0.325825937931	0.24713	2.245636	2.14129267568	1.8218955	5.235404	12.9054054054	14	22	5.951082	13.683736
6433	train	data/zenodo_raw/data_pandit/aa/6433/tree.6433	5	162	short-tree	5	3	7	4.190003	0.598571857143	0.72892	1.149076	0.9424928	1.046424	1.168011	2	2	3	5.951082	13.683736
6434	train	data/zenodo_raw/data_pandit/aa/6434/tree.6434	27	62	long-tree	27	25	51	23.107676	0.453091686275	0.34297	1.457107	2.45456159259	2.520152	3.310965	7.03703703704	7	10	5.951082	13.683736
6435	train	data/zenodo_raw/data_pandit/aa/6435/tree.6435	15	259	mid-tree	15	13	27	11.361477	0.420795444444	0.447254	0.861311	2.25504086667	2.382324	4.070719	4.93333333333	5	8	5.951082	13.683736
6436	train	data/zenodo_raw/data_pandit/aa/6436/tree.6436	16	313	long-tree	16	14	29	16.289245	0.561698103448	0.349894	3.009673	2.8134811875	2.703369	4.629547	4.9375	5	7	5.951082	13.683736
6439	train	data/zenodo_raw/data_pandit/aa/6439/tree.6439	42	76	long-tree	42	40	81	16.580707	0.20470008642	0.134778	1.289855	1.27052766667	1.0913215	4.012451	12.5714285714	15	19	5.951082	13.683736
6440	train	data/zenodo_raw/data_pandit/aa/6440/tree.6440	6	221	short-tree	6	4	9	4.046565	0.449618333333	0.463805	0.866048	0.992819833333	1.022294	1.267506	2.5	2.5	4	5.951082	13.683736
6441	train	data/zenodo_raw/data_pandit/aa/6441/tree.6441	6	115	short-tree	6	4	9	5.545643	0.616182555556	0.620592	1.274781	1.52421566667	1.6261725	1.96424	2.5	2.5	4	5.951082	13.683736
6442	train	data/zenodo_raw/data_pandit/aa/6442/tree.6442	24	206	long-tree	24	22	45	19.705924	0.437909422222	0.288787	2.581652	2.14497566667	2.110774	3.239457	6.5	7	10	5.951082	13.683736
6443	train	data/zenodo_raw/data_pandit/aa/6443/tree.6443	5	267	short-tree	5	3	7	5.503015	0.786145	0.612039	1.914103	1.231114	0.80837	2.370327	1.8	2	2	5.951082	13.683736
6444	train	data/zenodo_raw/data_pandit/aa/6444/tree.6444	18	78	mid-tree	18	16	33	13.376559	0.405350272727	0.28445	1.433859	1.60035827778	1.3140245	2.950649	4.5	5	6	5.951082	13.683736
6445	train	data/zenodo_raw/data_pandit/aa/6445/tree.6445	14	424	mid-tree	14	12	25	7.576699	0.30306796	0.261501	0.943304	0.829608642857	0.772915	1.295521	4.14285714286	4	7	5.951082	13.683736
6447	train	data/zenodo_raw/data_pandit/aa/6447/tree.6447	34	189	long-tree	34	32	65	27.021357	0.415713184615	0.328307	1.744212	3.23293711765	3.538081	4.915407	9.14705882353	10.5	13	5.951082	13.683736
6449	train	data/zenodo_raw/data_pandit/aa/6449/tree.6449	10	49	short-tree	10	8	17	5.642845	0.331932058824	0.164978	1.456602	1.12052	1.148966	2.797166	3.3	3.5	5	5.951082	13.683736
6450	train	data/zenodo_raw/data_pandit/aa/6450/tree.6450	8	333	short-tree	8	6	13	2.797876	0.215221230769	0.169267	0.503259	0.64514375	0.755181	0.8658	3.25	4	5	5.951082	13.683736
6451	train	data/zenodo_raw/data_pandit/aa/6451/tree.6451	11	57	short-tree	11	9	19	3.982405	0.209600263158	0.22716	0.346991	0.750523545455	0.629993	1.358856	3.90909090909	3	7	5.951082	13.683736
6452	train	data/zenodo_raw/data_pandit/aa/6452/tree.6452	19	118	long-tree	19	17	35	16.964523	0.484700657143	0.316203	2.214684	1.85956742105	1.555423	4.152026	5.63157894737	6	9	5.951082	13.683736
6454	train	data/zenodo_raw/data_pandit/aa/6454/tree.6454	9	258	mid-tree	9	7	15	7.054936	0.470329066667	0.314749	2.26833	2.12957666667	3.318932	3.718404	3.22222222222	4	5	5.951082	13.683736
6455	train	data/zenodo_raw/data_pandit/aa/6455/tree.6455	7	321	short-tree	7	5	11	5.009264	0.455387636364	0.495133	0.831631	1.15217014286	1.212403	1.386685	2.42857142857	3	3	5.951082	13.683736
6456	train	data/zenodo_raw/data_pandit/aa/6456/tree.6456	17	191	long-tree	17	15	31	16.518345	0.53284983871	0.299466	1.962913	2.55906152941	2.589742	3.838535	6.23529411765	6	11	5.951082	13.683736
6457	train	data/zenodo_raw/data_pandit/aa/6457/tree.6457	7	131	short-tree	7	5	11	4.275569	0.388688090909	0.215197	1.191733	1.30045728571	1.419658	1.633666	2.57142857143	2	4	5.951082	13.683736
