msa_id	split	relative_path	num_sequences	alignment_length	gap_bucket	gap_ratio	gappy_column_ratio_any	gappy_column_ratio_25	gappy_column_ratio_50	gap_run_count	mean_gap_run_length	median_gap_run_length	p90_gap_run_length	gap_bucket_q_low	gap_bucket_q_high
6205	train	data_pandit/aa/6205/data.6205	11	154	mid-gap	0.0755608028335	0.285714285714	0.0909090909091	0.0649350649351	58	2.20689655172	1	6	0.0592369477912	0.143665158371
6211	train	data_pandit/aa/6211/data.6211	5	161	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
6214	train	data_pandit/aa/6214/data.6214	67	88	low-gap	0.047829036635	0.136363636364	0.0568181818182	0.0568181818182	171	1.64912280702	2	2	0.0592369477912	0.143665158371
6216	train	data_pandit/aa/6216/data.6216	13	29	low-gap	0.0344827586207	0.206896551724	0.0344827586207	0	7	1.85714285714	1	3	0.0592369477912	0.143665158371
6217	train	data_pandit/aa/6217/data.6217	4	399	mid-gap	0.124686716792	0.390977443609	0.390977443609	0.0751879699248	39	5.10256410256	2	8	0.0592369477912	0.143665158371
6219	train	data_pandit/aa/6219/data.6219	4	247	low-gap	0.0161943319838	0.0323886639676	0.0323886639676	0.0161943319838	9	1.77777777778	1	3	0.0592369477912	0.143665158371
6225	train	data_pandit/aa/6225/data.6225	4	73	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
6227	train	data_pandit/aa/6227/data.6227	25	53	mid-gap	0.138867924528	0.283018867925	0.207547169811	0.188679245283	57	3.22807017544	3	6	0.0592369477912	0.143665158371
6229	train	data_pandit/aa/6229/data.6229	6	39	low-gap	0.00854700854701	0.0512820512821	0	0	2	1	1	1	0.0592369477912	0.143665158371
6231	train	data_pandit/aa/6231/data.6231	37	39	mid-gap	0.130977130977	0.410256410256	0.128205128205	0.128205128205	67	2.82089552239	2	5	0.0592369477912	0.143665158371
6235	train	data_pandit/aa/6235/data.6235	52	180	high-gap	0.328418803419	0.711111111111	0.35	0.344444444444	231	13.3073593074	3	51	0.0592369477912	0.143665158371
6237	train	data_pandit/aa/6237/data.6237	4	191	mid-gap	0.0641361256545	0.141361256545	0.141361256545	0.0732984293194	15	3.26666666667	3	5	0.0592369477912	0.143665158371
6238	train	data_pandit/aa/6238/data.6238	5	504	high-gap	0.255555555556	0.333333333333	0.331349206349	0.319444444444	40	16.1	1.5	10	0.0592369477912	0.143665158371
6239	train	data_pandit/aa/6239/data.6239	5	250	low-gap	0.02	0.032	0.028	0.028	11	2.27272727273	3	3	0.0592369477912	0.143665158371
6244	train	data_pandit/aa/6244/data.6244	9	82	low-gap	0.0189701897019	0.0487804878049	0.0243902439024	0.0243902439024	9	1.55555555556	2	2	0.0592369477912	0.143665158371
6245	train	data_pandit/aa/6245/data.6245	4	77	low-gap	0.00324675324675	0.012987012987	0.012987012987	0	1	1	1	1	0.0592369477912	0.143665158371
6246	train	data_pandit/aa/6246/data.6246	4	249	mid-gap	0.109437751004	0.232931726908	0.232931726908	0.184738955823	10	10.9	6.5	29	0.0592369477912	0.143665158371
6250	train	data_pandit/aa/6250/data.6250	8	306	high-gap	0.21568627451	0.552287581699	0.421568627451	0.196078431373	116	4.55172413793	3	8	0.0592369477912	0.143665158371
6254	train	data_pandit/aa/6254/data.6254	4	337	mid-gap	0.105341246291	0.243323442136	0.243323442136	0.115727002967	49	2.89795918367	2	6	0.0592369477912	0.143665158371
6256	train	data_pandit/aa/6256/data.6256	14	29	low-gap	0.0246305418719	0.241379310345	0	0	4	2.5	3	3	0.0592369477912	0.143665158371
6257	train	data_pandit/aa/6257/data.6257	6	66	low-gap	0.0277777777778	0.0454545454545	0.030303030303	0.030303030303	11	1	1	1	0.0592369477912	0.143665158371
6259	train	data_pandit/aa/6259/data.6259	6	309	low-gap	0.0388349514563	0.106796116505	0.042071197411	0.0323624595469	37	1.94594594595	1	3	0.0592369477912	0.143665158371
6261	train	data_pandit/aa/6261/data.6261	24	55	low-gap	0.0181818181818	0.0363636363636	0.0181818181818	0.0181818181818	24	1	1	1	0.0592369477912	0.143665158371
6267	train	data_pandit/aa/6267/data.6267	7	110	high-gap	0.22987012987	0.436363636364	0.372727272727	0.281818181818	22	8.04545454545	7	15	0.0592369477912	0.143665158371
6269	train	data_pandit/aa/6269/data.6269	5	399	mid-gap	0.0761904761905	0.167919799499	0.0977443609023	0.0601503759398	73	2.08219178082	1	3	0.0592369477912	0.143665158371
6271	train	data_pandit/aa/6271/data.6271	5	559	mid-gap	0.0869409660107	0.150268336315	0.109123434705	0.100178890877	47	5.17021276596	4	11	0.0592369477912	0.143665158371
6272	train	data_pandit/aa/6272/data.6272	4	76	low-gap	0.00986842105263	0.0394736842105	0.0394736842105	0	2	1.5	1.5	1	0.0592369477912	0.143665158371
6273	train	data_pandit/aa/6273/data.6273	4	245	mid-gap	0.109183673469	0.236734693878	0.236734693878	0.134693877551	30	3.56666666667	1.5	7	0.0592369477912	0.143665158371
6276	train	data_pandit/aa/6276/data.6276	5	280	mid-gap	0.112142857143	0.221428571429	0.171428571429	0.110714285714	26	6.03846153846	5	12	0.0592369477912	0.143665158371
6277	train	data_pandit/aa/6277/data.6277	6	81	low-gap	0.0329218106996	0.0617283950617	0.0617283950617	0.0493827160494	12	1.33333333333	1	1	0.0592369477912	0.143665158371
6279	train	data_pandit/aa/6279/data.6279	6	171	low-gap	0.0448343079922	0.111111111111	0.0584795321637	0.0409356725146	16	2.875	3	4	0.0592369477912	0.143665158371
6280	train	data_pandit/aa/6280/data.6280	4	128	low-gap	0.00390625	0.0078125	0.0078125	0.0078125	2	1	1	1	0.0592369477912	0.143665158371
6281	train	data_pandit/aa/6281/data.6281	8	81	mid-gap	0.0632716049383	0.111111111111	0.0864197530864	0.0740740740741	25	1.64	2	2	0.0592369477912	0.143665158371
6282	train	data_pandit/aa/6282/data.6282	11	361	high-gap	0.223117602619	0.709141274238	0.252077562327	0.185595567867	234	3.78632478632	2	8	0.0592369477912	0.143665158371
6283	train	data_pandit/aa/6283/data.6283	6	71	low-gap	0.0281690140845	0.0704225352113	0.0281690140845	0.0281690140845	11	1.09090909091	1	1	0.0592369477912	0.143665158371
6286	train	data_pandit/aa/6286/data.6286	8	132	low-gap	0.0359848484848	0.0606060606061	0.0378787878788	0.0378787878788	23	1.65217391304	2	2	0.0592369477912	0.143665158371
6289	train	data_pandit/aa/6289/data.6289	4	160	mid-gap	0.075	0.1375	0.1375	0.0875	8	6	4	11	0.0592369477912	0.143665158371
6291	train	data_pandit/aa/6291/data.6291	6	206	mid-gap	0.0898058252427	0.23786407767	0.106796116505	0.0679611650485	32	3.46875	3	9	0.0592369477912	0.143665158371
6295	train	data_pandit/aa/6295/data.6295	6	416	mid-gap	0.0657051282051	0.151442307692	0.0913461538462	0.0697115384615	62	2.64516129032	3	4	0.0592369477912	0.143665158371
6296	train	data_pandit/aa/6296/data.6296	6	75	low-gap	0.00222222222222	0.0133333333333	0	0	1	1	1	1	0.0592369477912	0.143665158371
6303	train	data_pandit/aa/6303/data.6303	5	366	mid-gap	0.0945355191257	0.191256830601	0.139344262295	0.0901639344262	68	2.54411764706	2	5	0.0592369477912	0.143665158371
6304	train	data_pandit/aa/6304/data.6304	5	314	low-gap	0.0420382165605	0.0700636942675	0.0668789808917	0.0636942675159	21	3.14285714286	1	10	0.0592369477912	0.143665158371
6305	train	data_pandit/aa/6305/data.6305	6	162	mid-gap	0.0977366255144	0.135802469136	0.123456790123	0.123456790123	10	9.5	7.5	18	0.0592369477912	0.143665158371
6316	train	data_pandit/aa/6316/data.6316	4	314	mid-gap	0.107484076433	0.203821656051	0.203821656051	0.124203821656	28	4.82142857143	1.5	9	0.0592369477912	0.143665158371
6318	train	data_pandit/aa/6318/data.6318	30	42	low-gap	0.047619047619	0.166666666667	0.047619047619	0.047619047619	34	1.76470588235	2	2	0.0592369477912	0.143665158371
6320	train	data_pandit/aa/6320/data.6320	4	261	low-gap	0.0383141762452	0.103448275862	0.103448275862	0.0421455938697	17	2.35294117647	2	4	0.0592369477912	0.143665158371
6324	train	data_pandit/aa/6324/data.6324	10	135	mid-gap	0.0777777777778	0.162962962963	0.103703703704	0.0814814814815	42	2.5	2	5	0.0592369477912	0.143665158371
6328	train	data_pandit/aa/6328/data.6328	4	216	mid-gap	0.0625	0.180555555556	0.180555555556	0.037037037037	16	3.375	2.5	6	0.0592369477912	0.143665158371
6330	train	data_pandit/aa/6330/data.6330	6	243	low-gap	0.0507544581619	0.144032921811	0.0576131687243	0.037037037037	40	1.85	1	4	0.0592369477912	0.143665158371
6335	train	data_pandit/aa/6335/data.6335	6	252	mid-gap	0.0621693121693	0.123015873016	0.0833333333333	0.0595238095238	29	3.24137931034	1	8	0.0592369477912	0.143665158371
6338	train	data_pandit/aa/6338/data.6338	9	93	mid-gap	0.135005973716	0.204301075269	0.150537634409	0.139784946237	8	14.125	13	15	0.0592369477912	0.143665158371
6341	train	data_pandit/aa/6341/data.6341	8	114	mid-gap	0.105263157895	0.149122807018	0.122807017544	0.122807017544	40	2.4	2	6	0.0592369477912	0.143665158371
6346	train	data_pandit/aa/6346/data.6346	4	163	low-gap	0.0475460122699	0.0920245398773	0.0920245398773	0.0490797546012	7	4.42857142857	3	8	0.0592369477912	0.143665158371
6347	train	data_pandit/aa/6347/data.6347	24	159	low-gap	0.0243710691824	0.0880503144654	0.0314465408805	0.0188679245283	30	3.1	3	5	0.0592369477912	0.143665158371
6351	train	data_pandit/aa/6351/data.6351	32	341	low-gap	0.0356488269795	0.0703812316716	0.0410557184751	0.0410557184751	182	2.13736263736	2	5	0.0592369477912	0.143665158371
6352	train	data_pandit/aa/6352/data.6352	15	83	mid-gap	0.118875502008	0.228915662651	0.132530120482	0.120481927711	43	3.44186046512	3	6	0.0592369477912	0.143665158371
6353	train	data_pandit/aa/6353/data.6353	44	82	high-gap	0.148835920177	0.329268292683	0.243902439024	0.19512195122	118	4.55084745763	2	16	0.0592369477912	0.143665158371
6356	train	data_pandit/aa/6356/data.6356	6	178	low-gap	0.0140449438202	0.0393258426966	0.0112359550562	0.0112359550562	13	1.15384615385	1	1	0.0592369477912	0.143665158371
6359	train	data_pandit/aa/6359/data.6359	9	298	low-gap	0.0492170022371	0.0738255033557	0.0536912751678	0.0536912751678	43	3.06976744186	2	10	0.0592369477912	0.143665158371
6361	train	data_pandit/aa/6361/data.6361	8	187	low-gap	0.0167112299465	0.0427807486631	0.0374331550802	0.0160427807487	21	1.19047619048	1	1	0.0592369477912	0.143665158371
6362	train	data_pandit/aa/6362/data.6362	11	275	high-gap	0.312396694215	0.647272727273	0.501818181818	0.316363636364	129	7.32558139535	3	17	0.0592369477912	0.143665158371
6363	train	data_pandit/aa/6363/data.6363	20	102	mid-gap	0.116176470588	0.294117647059	0.156862745098	0.117647058824	60	3.95	3	8	0.0592369477912	0.143665158371
6364	train	data_pandit/aa/6364/data.6364	22	81	mid-gap	0.0852974186308	0.382716049383	0.0987654320988	0.037037037037	76	2	1	4	0.0592369477912	0.143665158371
6365	train	data_pandit/aa/6365/data.6365	35	209	mid-gap	0.0805194805195	0.368421052632	0.0861244019139	0.0765550239234	270	2.18148148148	2	4	0.0592369477912	0.143665158371
6367	train	data_pandit/aa/6367/data.6367	22	38	high-gap	0.254784688995	0.394736842105	0.342105263158	0.263157894737	42	5.07142857143	4.5	7	0.0592369477912	0.143665158371
6368	train	data_pandit/aa/6368/data.6368	10	142	mid-gap	0.143661971831	0.37323943662	0.218309859155	0.133802816901	76	2.68421052632	2	5	0.0592369477912	0.143665158371
6369	train	data_pandit/aa/6369/data.6369	31	152	high-gap	0.219227504244	0.473684210526	0.243421052632	0.203947368421	340	3.03823529412	2	6	0.0592369477912	0.143665158371
6372	train	data_pandit/aa/6372/data.6372	32	126	mid-gap	0.134424603175	0.380952380952	0.206349206349	0.103174603175	227	2.38766519824	1	4	0.0592369477912	0.143665158371
6373	train	data_pandit/aa/6373/data.6373	14	153	high-gap	0.165732959851	0.477124183007	0.274509803922	0.0980392156863	51	6.96078431373	6	16	0.0592369477912	0.143665158371
6376	train	data_pandit/aa/6376/data.6376	14	124	mid-gap	0.0777649769585	0.266129032258	0.104838709677	0.0483870967742	46	2.9347826087	2	4	0.0592369477912	0.143665158371
6377	train	data_pandit/aa/6377/data.6377	53	130	high-gap	0.257764876633	0.530769230769	0.330769230769	0.3	191	9.29842931937	1	41	0.0592369477912	0.143665158371
6378	train	data_pandit/aa/6378/data.6378	12	453	low-gap	0.0206033848418	0.0353200883002	0.0242825607064	0.0220750551876	43	2.60465116279	3	5	0.0592369477912	0.143665158371
6381	train	data_pandit/aa/6381/data.6381	11	165	mid-gap	0.10303030303	0.139393939394	0.109090909091	0.109090909091	45	4.15555555556	4	7	0.0592369477912	0.143665158371
6383	train	data_pandit/aa/6383/data.6383	6	79	mid-gap	0.0632911392405	0.139240506329	0.101265822785	0.0886075949367	15	2	2	3	0.0592369477912	0.143665158371
6384	train	data_pandit/aa/6384/data.6384	15	77	low-gap	0.0285714285714	0.0909090909091	0.025974025974	0.025974025974	15	2.2	2	2	0.0592369477912	0.143665158371
6385	train	data_pandit/aa/6385/data.6385	11	71	mid-gap	0.0691421254802	0.112676056338	0.0985915492958	0.056338028169	26	2.07692307692	3	3	0.0592369477912	0.143665158371
6390	train	data_pandit/aa/6390/data.6390	9	265	high-gap	0.157232704403	0.328301886792	0.188679245283	0.154716981132	64	5.859375	3.5	14	0.0592369477912	0.143665158371
6391	train	data_pandit/aa/6391/data.6391	4	338	low-gap	0.0110946745562	0.0207100591716	0.0207100591716	0.0118343195266	10	1.5	1	2	0.0592369477912	0.143665158371
6392	train	data_pandit/aa/6392/data.6392	15	68	low-gap	0.0333333333333	0.161764705882	0.0294117647059	0.0294117647059	28	1.21428571429	1	1	0.0592369477912	0.143665158371
6393	train	data_pandit/aa/6393/data.6393	4	337	low-gap	0.00222551928783	0.00593471810089	0.00593471810089	0.00296735905045	3	1	1	1	0.0592369477912	0.143665158371
6394	train	data_pandit/aa/6394/data.6394	13	85	low-gap	0.0542986425339	0.0588235294118	0.0588235294118	0.0588235294118	24	2.5	2.5	4	0.0592369477912	0.143665158371
6395	train	data_pandit/aa/6395/data.6395	8	211	mid-gap	0.071682464455	0.161137440758	0.113744075829	0.0805687203791	43	2.81395348837	2	8	0.0592369477912	0.143665158371
6396	train	data_pandit/aa/6396/data.6396	11	93	mid-gap	0.0830889540567	0.301075268817	0.0860215053763	0.0645161290323	25	3.4	3	6	0.0592369477912	0.143665158371
6401	train	data_pandit/aa/6401/data.6401	18	147	mid-gap	0.0861678004535	0.142857142857	0.108843537415	0.0952380952381	112	2.03571428571	1	5	0.0592369477912	0.143665158371
6402	train	data_pandit/aa/6402/data.6402	10	158	low-gap	0.0113924050633	0.0696202531646	0.00632911392405	0.00632911392405	12	1.5	1	2	0.0592369477912	0.143665158371
6405	train	data_pandit/aa/6405/data.6405	11	158	mid-gap	0.11334867664	0.23417721519	0.151898734177	0.113924050633	57	3.45614035088	2	6	0.0592369477912	0.143665158371
6412	train	data_pandit/aa/6412/data.6412	4	166	low-gap	0.0376506024096	0.066265060241	0.066265060241	0.0602409638554	8	3.125	1.5	8	0.0592369477912	0.143665158371
6413	train	data_pandit/aa/6413/data.6413	6	257	low-gap	0.0311284046693	0.0466926070039	0.0428015564202	0.0350194552529	27	1.77777777778	1	3	0.0592369477912	0.143665158371
6414	train	data_pandit/aa/6414/data.6414	11	251	high-gap	0.149945671858	0.450199203187	0.195219123506	0.127490039841	80	5.175	2	18	0.0592369477912	0.143665158371
6415	train	data_pandit/aa/6415/data.6415	5	411	low-gap	0.0267639902676	0.0462287104623	0.0340632603406	0.0267639902676	33	1.66666666667	1	3	0.0592369477912	0.143665158371
6419	train	data_pandit/aa/6419/data.6419	10	60	low-gap	0.05	0.166666666667	0.05	0.0333333333333	18	1.66666666667	1	3	0.0592369477912	0.143665158371
6421	train	data_pandit/aa/6421/data.6421	7	639	low-gap	0.0420299575229	0.0876369327074	0.0719874804382	0.0391236306729	87	2.16091954023	1	5	0.0592369477912	0.143665158371
6423	train	data_pandit/aa/6423/data.6423	17	285	mid-gap	0.0627450980392	0.129824561404	0.0842105263158	0.059649122807	115	2.64347826087	2	6	0.0592369477912	0.143665158371
6426	train	data_pandit/aa/6426/data.6426	24	58	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
6427	train	data_pandit/aa/6427/data.6427	6	342	low-gap	0.0292397660819	0.0526315789474	0.0380116959064	0.0350877192982	27	2.22222222222	2	3	0.0592369477912	0.143665158371
6428	train	data_pandit/aa/6428/data.6428	14	209	mid-gap	0.105946684894	0.253588516746	0.143540669856	0.0956937799043	100	3.1	2	5	0.0592369477912	0.143665158371
6430	train	data_pandit/aa/6430/data.6430	6	279	low-gap	0.0221027479092	0.0394265232975	0.0286738351254	0.0250896057348	31	1.1935483871	1	2	0.0592369477912	0.143665158371
6431	train	data_pandit/aa/6431/data.6431	74	81	mid-gap	0.101601601602	0.345679012346	0.123456790123	0.123456790123	142	4.28873239437	3	9	0.0592369477912	0.143665158371
6433	train	data_pandit/aa/6433/data.6433	5	162	low-gap	0.0432098765432	0.135802469136	0.0555555555556	0.0185185185185	14	2.5	2.5	4	0.0592369477912	0.143665158371
6434	train	data_pandit/aa/6434/data.6434	27	62	low-gap	0.00418160095579	0.0483870967742	0	0	7	1	1	1	0.0592369477912	0.143665158371
6435	train	data_pandit/aa/6435/data.6435	15	259	low-gap	0.0481338481338	0.200772200772	0.0617760617761	0.042471042471	67	2.79104477612	2	5	0.0592369477912	0.143665158371
6436	train	data_pandit/aa/6436/data.6436	16	313	mid-gap	0.073482428115	0.20447284345	0.102236421725	0.0670926517572	141	2.60992907801	1	5	0.0592369477912	0.143665158371
6439	train	data_pandit/aa/6439/data.6439	42	76	mid-gap	0.0839598997494	0.447368421053	0.0789473684211	0.0789473684211	218	1.22935779817	1	2	0.0592369477912	0.143665158371
6440	train	data_pandit/aa/6440/data.6440	6	221	mid-gap	0.128205128205	0.316742081448	0.158371040724	0.117647058824	24	7.08333333333	7	13	0.0592369477912	0.143665158371
6441	train	data_pandit/aa/6441/data.6441	6	115	low-gap	0.0579710144928	0.191304347826	0.0608695652174	0.0434782608696	15	2.66666666667	2	5	0.0592369477912	0.143665158371
6442	train	data_pandit/aa/6442/data.6442	24	206	high-gap	0.164441747573	0.252427184466	0.179611650485	0.169902912621	186	4.37096774194	3	12	0.0592369477912	0.143665158371
6443	train	data_pandit/aa/6443/data.6443	5	267	low-gap	0.0262172284644	0.104868913858	0.0149812734082	0.00749063670412	21	1.66666666667	1	3	0.0592369477912	0.143665158371
6444	train	data_pandit/aa/6444/data.6444	18	78	high-gap	0.169515669516	0.294871794872	0.217948717949	0.217948717949	76	3.13157894737	2	8	0.0592369477912	0.143665158371
6445	train	data_pandit/aa/6445/data.6445	14	424	low-gap	0.0554245283019	0.0778301886792	0.063679245283	0.061320754717	123	2.67479674797	2	4	0.0592369477912	0.143665158371
6447	train	data_pandit/aa/6447/data.6447	34	189	mid-gap	0.104108309991	0.195767195767	0.174603174603	0.111111111111	200	3.345	1	10	0.0592369477912	0.143665158371
6449	train	data_pandit/aa/6449/data.6449	10	49	mid-gap	0.126530612245	0.428571428571	0.204081632653	0.102040816327	23	2.69565217391	2	4	0.0592369477912	0.143665158371
6450	train	data_pandit/aa/6450/data.6450	8	333	low-gap	0.0191441441441	0.036036036036	0.027027027027	0.018018018018	32	1.59375	1	3	0.0592369477912	0.143665158371
6451	train	data_pandit/aa/6451/data.6451	11	57	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
6452	train	data_pandit/aa/6452/data.6452	19	118	high-gap	0.206066012489	0.372881355932	0.21186440678	0.21186440678	58	7.96551724138	8	15	0.0592369477912	0.143665158371
6454	train	data_pandit/aa/6454/data.6454	9	258	mid-gap	0.0654608096469	0.135658914729	0.108527131783	0.093023255814	40	3.8	3	8	0.0592369477912	0.143665158371
6455	train	data_pandit/aa/6455/data.6455	7	321	low-gap	0.0360480640854	0.0841121495327	0.0654205607477	0.0280373831776	40	2.025	2	3	0.0592369477912	0.143665158371
6456	train	data_pandit/aa/6456/data.6456	17	191	mid-gap	0.0794579611949	0.167539267016	0.0890052356021	0.0732984293194	108	2.38888888889	1	6	0.0592369477912	0.143665158371
6457	train	data_pandit/aa/6457/data.6457	7	131	low-gap	0.00763358778626	0.0152671755725	0.00763358778626	0.00763358778626	7	1	1	1	0.0592369477912	0.143665158371
6464	train	data_pandit/aa/6464/data.6464	14	194	low-gap	0.029823269514	0.0824742268041	0.0360824742268	0.0257731958763	25	3.24	4	5	0.0592369477912	0.143665158371
6465	train	data_pandit/aa/6465/data.6465	10	92	low-gap	0.0130434782609	0.0434782608696	0.0108695652174	0.0108695652174	11	1.09090909091	1	1	0.0592369477912	0.143665158371
6466	train	data_pandit/aa/6466/data.6466	14	268	mid-gap	0.079157782516	0.152985074627	0.0820895522388	0.0746268656716	119	2.49579831933	1	5	0.0592369477912	0.143665158371
6467	train	data_pandit/aa/6467/data.6467	9	83	mid-gap	0.0722891566265	0.132530120482	0.0722891566265	0.0722891566265	17	3.17647058824	4	4	0.0592369477912	0.143665158371
6469	train	data_pandit/aa/6469/data.6469	15	186	low-gap	0.0258064516129	0.0483870967742	0.0322580645161	0.0215053763441	30	2.4	1	4	0.0592369477912	0.143665158371
6470	train	data_pandit/aa/6470/data.6470	17	142	mid-gap	0.125517812759	0.246478873239	0.147887323944	0.133802816901	93	3.25806451613	2	12	0.0592369477912	0.143665158371
6471	train	data_pandit/aa/6471/data.6471	12	203	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
6472	train	data_pandit/aa/6472/data.6472	7	152	low-gap	0.0216165413534	0.0328947368421	0.0328947368421	0.0263157894737	19	1.21052631579	1	2	0.0592369477912	0.143665158371
6473	train	data_pandit/aa/6473/data.6473	8	194	mid-gap	0.0644329896907	0.211340206186	0.0927835051546	0.0567010309278	47	2.12765957447	1	3	0.0592369477912	0.143665158371
6474	train	data_pandit/aa/6474/data.6474	9	147	low-gap	0.0551776266062	0.102040816327	0.0680272108844	0.0612244897959	28	2.60714285714	3	5	0.0592369477912	0.143665158371
6476	train	data_pandit/aa/6476/data.6476	20	67	low-gap	0.0268656716418	0.0746268656716	0.044776119403	0.0298507462687	27	1.33333333333	1	2	0.0592369477912	0.143665158371
6478	train	data_pandit/aa/6478/data.6478	9	101	low-gap	0.020902090209	0.039603960396	0.039603960396	0.019801980198	11	1.72727272727	1	3	0.0592369477912	0.143665158371
6479	train	data_pandit/aa/6479/data.6479	25	61	low-gap	0.055737704918	0.131147540984	0.0655737704918	0.0491803278689	35	2.42857142857	3	3	0.0592369477912	0.143665158371
6480	train	data_pandit/aa/6480/data.6480	5	112	low-gap	0.0178571428571	0.0446428571429	0.0178571428571	0.0178571428571	10	1	1	1	0.0592369477912	0.143665158371
6484	train	data_pandit/aa/6484/data.6484	36	143	high-gap	0.17365967366	0.433566433566	0.202797202797	0.181818181818	266	3.36090225564	2	8	0.0592369477912	0.143665158371
6486	train	data_pandit/aa/6486/data.6486	11	94	low-gap	0.00580270793037	0.0106382978723	0.0106382978723	0.0106382978723	6	1	1	1	0.0592369477912	0.143665158371
6488	train	data_pandit/aa/6488/data.6488	11	138	mid-gap	0.111330698287	0.18115942029	0.115942028986	0.115942028986	71	2.38028169014	2	5	0.0592369477912	0.143665158371
6490	train	data_pandit/aa/6490/data.6490	7	465	high-gap	0.176958525346	0.356989247312	0.268817204301	0.167741935484	90	6.4	3	10	0.0592369477912	0.143665158371
6491	train	data_pandit/aa/6491/data.6491	4	209	low-gap	0.0287081339713	0.0813397129187	0.0813397129187	0.0334928229665	9	2.66666666667	3	3	0.0592369477912	0.143665158371
6494	train	data_pandit/aa/6494/data.6494	11	653	low-gap	0.0187943756091	0.0474732006126	0.0245022970904	0.0168453292496	68	1.98529411765	2	3	0.0592369477912	0.143665158371
6496	train	data_pandit/aa/6496/data.6496	18	81	mid-gap	0.139231824417	0.345679012346	0.20987654321	0.123456790123	83	2.44578313253	2	5	0.0592369477912	0.143665158371
6497	train	data_pandit/aa/6497/data.6497	6	110	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
6498	train	data_pandit/aa/6498/data.6498	9	179	mid-gap	0.104903786468	0.189944134078	0.162011173184	0.0782122905028	40	4.225	3	9	0.0592369477912	0.143665158371
6499	train	data_pandit/aa/6499/data.6499	11	149	mid-gap	0.123856009762	0.234899328859	0.161073825503	0.127516778523	71	2.85915492958	3	6	0.0592369477912	0.143665158371
6501	train	data_pandit/aa/6501/data.6501	5	128	low-gap	0.05625	0.09375	0.0625	0.0625	14	2.57142857143	2	4	0.0592369477912	0.143665158371
6505	train	data_pandit/aa/6505/data.6505	11	60	low-gap	0.0515151515152	0.116666666667	0.05	0.05	21	1.61904761905	2	2	0.0592369477912	0.143665158371
6511	train	data_pandit/aa/6511/data.6511	4	166	low-gap	0.0271084337349	0.0361445783133	0.0361445783133	0.0361445783133	9	2	2	3	0.0592369477912	0.143665158371
6512	train	data_pandit/aa/6512/data.6512	10	366	mid-gap	0.0633879781421	0.125683060109	0.0819672131148	0.0737704918033	87	2.66666666667	2	5	0.0592369477912	0.143665158371
6513	train	data_pandit/aa/6513/data.6513	7	151	mid-gap	0.0974456007569	0.211920529801	0.198675496689	0.0728476821192	19	5.42105263158	6	9	0.0592369477912	0.143665158371
6516	train	data_pandit/aa/6516/data.6516	12	171	low-gap	0.0448343079922	0.0643274853801	0.0526315789474	0.0526315789474	31	2.96774193548	4	4	0.0592369477912	0.143665158371
6521	train	data_pandit/aa/6521/data.6521	6	65	low-gap	0.0128205128205	0.0153846153846	0.0153846153846	0.0153846153846	5	1	1	1	0.0592369477912	0.143665158371
6522	train	data_pandit/aa/6522/data.6522	8	140	low-gap	0.0151785714286	0.05	0.0285714285714	0.00714285714286	15	1.13333333333	1	1	0.0592369477912	0.143665158371
6523	train	data_pandit/aa/6523/data.6523	13	124	low-gap	0.0446650124069	0.16935483871	0.0645161290323	0.0322580645161	29	2.48275862069	2	6	0.0592369477912	0.143665158371
6526	train	data_pandit/aa/6526/data.6526	4	229	low-gap	0.0305676855895	0.0524017467249	0.0524017467249	0.0436681222707	13	2.15384615385	1	3	0.0592369477912	0.143665158371
6528	train	data_pandit/aa/6528/data.6528	5	168	mid-gap	0.0869047619048	0.190476190476	0.136904761905	0.0892857142857	17	4.29411764706	3	8	0.0592369477912	0.143665158371
6530	train	data_pandit/aa/6530/data.6530	7	408	mid-gap	0.130952380952	0.28431372549	0.223039215686	0.120098039216	49	7.63265306122	6	17	0.0592369477912	0.143665158371
6531	train	data_pandit/aa/6531/data.6531	33	231	mid-gap	0.114521841795	0.220779220779	0.142857142857	0.112554112554	247	3.53441295547	2	8	0.0592369477912	0.143665158371
6533	train	data_pandit/aa/6533/data.6533	4	148	mid-gap	0.0793918918919	0.162162162162	0.162162162162	0.135135135135	11	4.27272727273	2	10	0.0592369477912	0.143665158371
6534	train	data_pandit/aa/6534/data.6534	7	116	low-gap	0.0369458128079	0.112068965517	0.051724137931	0.0258620689655	18	1.66666666667	1	2	0.0592369477912	0.143665158371
6536	train	data_pandit/aa/6536/data.6536	10	226	mid-gap	0.0703539823009	0.234513274336	0.0884955752212	0.0530973451327	42	3.78571428571	4	5	0.0592369477912	0.143665158371
6538	train	data_pandit/aa/6538/data.6538	10	195	mid-gap	0.0917948717949	0.328205128205	0.0769230769231	0.0769230769231	46	3.89130434783	3	7	0.0592369477912	0.143665158371
6541	train	data_pandit/aa/6541/data.6541	7	139	mid-gap	0.132579650565	0.237410071942	0.215827338129	0.215827338129	11	11.7272727273	2	28	0.0592369477912	0.143665158371
