split	taxa	msa_id	tree_path	msa_path	source_tree_path	source_msa_path
train	24	pandit_like_019291	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_24/trees/pandit_like_019291.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_24/msas/pandit_like_019291.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019291/tree/pandit_like_019291.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019291.fa
train	61	pandit_like_019292	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_61/trees/pandit_like_019292.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_61/msas/pandit_like_019292.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019292/tree/pandit_like_019292.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019292.fa
train	17	pandit_like_019293	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_17/trees/pandit_like_019293.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_17/msas/pandit_like_019293.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019293/tree/pandit_like_019293.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019293.fa
train	54	pandit_like_019294	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_54/trees/pandit_like_019294.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_54/msas/pandit_like_019294.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019294/tree/pandit_like_019294.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019294.fa
train	12	pandit_like_019295	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/trees/pandit_like_019295.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/msas/pandit_like_019295.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019295/tree/pandit_like_019295.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019295.fa
train	29	pandit_like_019296	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_29/trees/pandit_like_019296.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_29/msas/pandit_like_019296.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019296/tree/pandit_like_019296.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019296.fa
train	57	pandit_like_019297	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_57/trees/pandit_like_019297.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_57/msas/pandit_like_019297.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019297/tree/pandit_like_019297.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019297.fa
train	35	pandit_like_019298	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_35/trees/pandit_like_019298.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_35/msas/pandit_like_019298.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019298/tree/pandit_like_019298.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019298.fa
train	7	pandit_like_019299	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_019299.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_019299.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019299/tree/pandit_like_019299.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019299.fa
train	36	pandit_like_019300	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_36/trees/pandit_like_019300.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_36/msas/pandit_like_019300.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019300/tree/pandit_like_019300.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019300.fa
train	58	pandit_like_019301	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_58/trees/pandit_like_019301.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_58/msas/pandit_like_019301.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019301/tree/pandit_like_019301.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019301.fa
train	108	pandit_like_019302	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_108/trees/pandit_like_019302.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_108/msas/pandit_like_019302.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019302/tree/pandit_like_019302.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019302.fa
train	4	pandit_like_019303	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/trees/pandit_like_019303.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/msas/pandit_like_019303.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019303/tree/pandit_like_019303.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019303.fa
train	5	pandit_like_019304	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_019304.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_019304.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019304/tree/pandit_like_019304.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019304.fa
train	6	pandit_like_019305	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_6/trees/pandit_like_019305.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_6/msas/pandit_like_019305.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019305/tree/pandit_like_019305.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019305.fa
train	5	pandit_like_019306	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_019306.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_019306.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019306/tree/pandit_like_019306.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019306.fa
train	25	pandit_like_019308	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_25/trees/pandit_like_019308.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_25/msas/pandit_like_019308.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019308/tree/pandit_like_019308.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019308.fa
train	12	pandit_like_019310	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/trees/pandit_like_019310.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/msas/pandit_like_019310.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019310/tree/pandit_like_019310.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019310.fa
train	5	pandit_like_019311	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_019311.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_019311.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019311/tree/pandit_like_019311.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019311.fa
train	7	pandit_like_019312	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_019312.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_019312.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019312/tree/pandit_like_019312.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019312.fa
train	22	pandit_like_019313	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_22/trees/pandit_like_019313.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_22/msas/pandit_like_019313.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019313/tree/pandit_like_019313.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019313.fa
train	5	pandit_like_019314	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_019314.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_019314.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019314/tree/pandit_like_019314.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019314.fa
train	15	pandit_like_019315	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/trees/pandit_like_019315.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/msas/pandit_like_019315.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019315/tree/pandit_like_019315.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019315.fa
train	38	pandit_like_019316	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_38/trees/pandit_like_019316.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_38/msas/pandit_like_019316.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019316/tree/pandit_like_019316.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019316.fa
train	24	pandit_like_019317	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_24/trees/pandit_like_019317.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_24/msas/pandit_like_019317.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019317/tree/pandit_like_019317.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019317.fa
train	14	pandit_like_019318	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_14/trees/pandit_like_019318.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_14/msas/pandit_like_019318.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019318/tree/pandit_like_019318.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019318.fa
train	19	pandit_like_019319	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_19/trees/pandit_like_019319.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_19/msas/pandit_like_019319.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019319/tree/pandit_like_019319.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019319.fa
train	15	pandit_like_019321	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/trees/pandit_like_019321.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/msas/pandit_like_019321.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019321/tree/pandit_like_019321.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019321.fa
train	9	pandit_like_019322	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/trees/pandit_like_019322.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/msas/pandit_like_019322.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019322/tree/pandit_like_019322.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019322.fa
train	9	pandit_like_019323	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/trees/pandit_like_019323.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/msas/pandit_like_019323.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019323/tree/pandit_like_019323.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019323.fa
train	16	pandit_like_019324	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_16/trees/pandit_like_019324.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_16/msas/pandit_like_019324.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019324/tree/pandit_like_019324.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019324.fa
train	4	pandit_like_019325	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/trees/pandit_like_019325.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/msas/pandit_like_019325.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019325/tree/pandit_like_019325.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019325.fa
train	28	pandit_like_019328	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_28/trees/pandit_like_019328.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_28/msas/pandit_like_019328.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019328/tree/pandit_like_019328.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019328.fa
train	17	pandit_like_019329	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_17/trees/pandit_like_019329.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_17/msas/pandit_like_019329.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019329/tree/pandit_like_019329.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019329.fa
train	5	pandit_like_019330	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_019330.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_019330.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019330/tree/pandit_like_019330.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019330.fa
train	6	pandit_like_019332	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_6/trees/pandit_like_019332.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_6/msas/pandit_like_019332.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019332/tree/pandit_like_019332.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019332.fa
train	59	pandit_like_019333	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_59/trees/pandit_like_019333.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_59/msas/pandit_like_019333.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019333/tree/pandit_like_019333.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019333.fa
train	7	pandit_like_019334	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_019334.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_019334.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019334/tree/pandit_like_019334.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019334.fa
train	9	pandit_like_019335	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/trees/pandit_like_019335.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/msas/pandit_like_019335.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019335/tree/pandit_like_019335.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019335.fa
train	10	pandit_like_019337	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/trees/pandit_like_019337.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/msas/pandit_like_019337.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019337/tree/pandit_like_019337.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019337.fa
train	61	pandit_like_019338	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_61/trees/pandit_like_019338.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_61/msas/pandit_like_019338.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019338/tree/pandit_like_019338.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019338.fa
train	52	pandit_like_019339	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_52/trees/pandit_like_019339.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_52/msas/pandit_like_019339.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019339/tree/pandit_like_019339.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019339.fa
train	44	pandit_like_019340	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_44/trees/pandit_like_019340.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_44/msas/pandit_like_019340.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019340/tree/pandit_like_019340.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019340.fa
train	8	pandit_like_019341	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_8/trees/pandit_like_019341.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_8/msas/pandit_like_019341.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019341/tree/pandit_like_019341.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019341.fa
train	20	pandit_like_019342	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_20/trees/pandit_like_019342.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_20/msas/pandit_like_019342.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019342/tree/pandit_like_019342.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019342.fa
train	7	pandit_like_019343	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_019343.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_019343.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019343/tree/pandit_like_019343.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019343.fa
train	4	pandit_like_019344	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/trees/pandit_like_019344.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/msas/pandit_like_019344.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019344/tree/pandit_like_019344.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019344.fa
train	5	pandit_like_019345	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_019345.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_019345.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019345/tree/pandit_like_019345.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019345.fa
train	15	pandit_like_019347	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/trees/pandit_like_019347.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/msas/pandit_like_019347.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019347/tree/pandit_like_019347.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019347.fa
train	14	pandit_like_019348	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_14/trees/pandit_like_019348.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_14/msas/pandit_like_019348.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019348/tree/pandit_like_019348.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019348.fa
train	9	pandit_like_019349	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/trees/pandit_like_019349.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/msas/pandit_like_019349.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019349/tree/pandit_like_019349.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019349.fa
train	15	pandit_like_019351	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/trees/pandit_like_019351.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_15/msas/pandit_like_019351.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_019351/tree/pandit_like_019351.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_019351.fa
