msa_id	relative_path	num_sequences	alignment_length	seq_bin	len_bin	stratum	split
6455	data_pandit/aa/6455/data.6455	7	321	<=50	<=500	<=50|<=500	train
6456	data_pandit/aa/6456/data.6456	17	191	<=50	<=500	<=50|<=500	train
6457	data_pandit/aa/6457/data.6457	7	131	<=50	<=500	<=50|<=500	train
6459	data_pandit/aa/6459/data.6459	14	408	<=50	<=500	<=50|<=500	test
6460	data_pandit/aa/6460/data.6460	17	54	<=50	<=500	<=50|<=500	val
6463	data_pandit/aa/6463/data.6463	7	76	<=50	<=500	<=50|<=500	val
6464	data_pandit/aa/6464/data.6464	14	194	<=50	<=500	<=50|<=500	train
6465	data_pandit/aa/6465/data.6465	10	92	<=50	<=500	<=50|<=500	train
6466	data_pandit/aa/6466/data.6466	14	268	<=50	<=500	<=50|<=500	train
6467	data_pandit/aa/6467/data.6467	9	83	<=50	<=500	<=50|<=500	train
6468	data_pandit/aa/6468/data.6468	10	113	<=50	<=500	<=50|<=500	val
6469	data_pandit/aa/6469/data.6469	15	186	<=50	<=500	<=50|<=500	train
6470	data_pandit/aa/6470/data.6470	17	142	<=50	<=500	<=50|<=500	train
6471	data_pandit/aa/6471/data.6471	12	203	<=50	<=500	<=50|<=500	train
6472	data_pandit/aa/6472/data.6472	7	152	<=50	<=500	<=50|<=500	train
6473	data_pandit/aa/6473/data.6473	8	194	<=50	<=500	<=50|<=500	train
6474	data_pandit/aa/6474/data.6474	9	147	<=50	<=500	<=50|<=500	train
6476	data_pandit/aa/6476/data.6476	20	67	<=50	<=500	<=50|<=500	train
6477	data_pandit/aa/6477/data.6477	9	145	<=50	<=500	<=50|<=500	test
6478	data_pandit/aa/6478/data.6478	9	101	<=50	<=500	<=50|<=500	train
6479	data_pandit/aa/6479/data.6479	25	61	<=50	<=500	<=50|<=500	train
6480	data_pandit/aa/6480/data.6480	5	112	<=50	<=500	<=50|<=500	train
6481	data_pandit/aa/6481/data.6481	4	183	<=50	<=500	<=50|<=500	test
6483	data_pandit/aa/6483/data.6483	9	482	<=50	<=500	<=50|<=500	val
6484	data_pandit/aa/6484/data.6484	36	143	<=50	<=500	<=50|<=500	train
6486	data_pandit/aa/6486/data.6486	11	94	<=50	<=500	<=50|<=500	train
6487	data_pandit/aa/6487/data.6487	13	173	<=50	<=500	<=50|<=500	test
6488	data_pandit/aa/6488/data.6488	11	138	<=50	<=500	<=50|<=500	train
6490	data_pandit/aa/6490/data.6490	7	465	<=50	<=500	<=50|<=500	train
6491	data_pandit/aa/6491/data.6491	4	209	<=50	<=500	<=50|<=500	train
6494	data_pandit/aa/6494/data.6494	11	653	<=50	501-1000	<=50|501-1000	train
6496	data_pandit/aa/6496/data.6496	18	81	<=50	<=500	<=50|<=500	train
6497	data_pandit/aa/6497/data.6497	6	110	<=50	<=500	<=50|<=500	train
6498	data_pandit/aa/6498/data.6498	9	179	<=50	<=500	<=50|<=500	train
6499	data_pandit/aa/6499/data.6499	11	149	<=50	<=500	<=50|<=500	train
6500	data_pandit/aa/6500/data.6500	6	386	<=50	<=500	<=50|<=500	test
6501	data_pandit/aa/6501/data.6501	5	128	<=50	<=500	<=50|<=500	train
6503	data_pandit/aa/6503/data.6503	10	80	<=50	<=500	<=50|<=500	val
6504	data_pandit/aa/6504/data.6504	10	206	<=50	<=500	<=50|<=500	val
6505	data_pandit/aa/6505/data.6505	11	60	<=50	<=500	<=50|<=500	train
6507	data_pandit/aa/6507/data.6507	9	250	<=50	<=500	<=50|<=500	test
6508	data_pandit/aa/6508/data.6508	4	235	<=50	<=500	<=50|<=500	test
6509	data_pandit/aa/6509/data.6509	11	201	<=50	<=500	<=50|<=500	val
6510	data_pandit/aa/6510/data.6510	7	131	<=50	<=500	<=50|<=500	test
6511	data_pandit/aa/6511/data.6511	4	166	<=50	<=500	<=50|<=500	train
6512	data_pandit/aa/6512/data.6512	10	366	<=50	<=500	<=50|<=500	train
6513	data_pandit/aa/6513/data.6513	7	151	<=50	<=500	<=50|<=500	train
6516	data_pandit/aa/6516/data.6516	12	171	<=50	<=500	<=50|<=500	train
6517	data_pandit/aa/6517/data.6517	8	402	<=50	<=500	<=50|<=500	test
6521	data_pandit/aa/6521/data.6521	6	65	<=50	<=500	<=50|<=500	train
6522	data_pandit/aa/6522/data.6522	8	140	<=50	<=500	<=50|<=500	train
6523	data_pandit/aa/6523/data.6523	13	124	<=50	<=500	<=50|<=500	train
6525	data_pandit/aa/6525/data.6525	5	79	<=50	<=500	<=50|<=500	test
6526	data_pandit/aa/6526/data.6526	4	229	<=50	<=500	<=50|<=500	train
6527	data_pandit/aa/6527/data.6527	12	178	<=50	<=500	<=50|<=500	val
6528	data_pandit/aa/6528/data.6528	5	168	<=50	<=500	<=50|<=500	train
6530	data_pandit/aa/6530/data.6530	7	408	<=50	<=500	<=50|<=500	train
6531	data_pandit/aa/6531/data.6531	33	231	<=50	<=500	<=50|<=500	train
6533	data_pandit/aa/6533/data.6533	4	148	<=50	<=500	<=50|<=500	train
6534	data_pandit/aa/6534/data.6534	7	116	<=50	<=500	<=50|<=500	train
6536	data_pandit/aa/6536/data.6536	10	226	<=50	<=500	<=50|<=500	train
6538	data_pandit/aa/6538/data.6538	10	195	<=50	<=500	<=50|<=500	train
6539	data_pandit/aa/6539/data.6539	6	108	<=50	<=500	<=50|<=500	val
6541	data_pandit/aa/6541/data.6541	7	139	<=50	<=500	<=50|<=500	train
6543	data_pandit/aa/6543/data.6543	12	195	<=50	<=500	<=50|<=500	train
6546	data_pandit/aa/6546/data.6546	6	190	<=50	<=500	<=50|<=500	val
6547	data_pandit/aa/6547/data.6547	5	114	<=50	<=500	<=50|<=500	test
6550	data_pandit/aa/6550/data.6550	6	754	<=50	501-1000	<=50|501-1000	train
6551	data_pandit/aa/6551/data.6551	8	125	<=50	<=500	<=50|<=500	test
6553	data_pandit/aa/6553/data.6553	7	172	<=50	<=500	<=50|<=500	train
6554	data_pandit/aa/6554/data.6554	6	126	<=50	<=500	<=50|<=500	train
6555	data_pandit/aa/6555/data.6555	5	184	<=50	<=500	<=50|<=500	train
6557	data_pandit/aa/6557/data.6557	5	107	<=50	<=500	<=50|<=500	train
6559	data_pandit/aa/6559/data.6559	6	139	<=50	<=500	<=50|<=500	train
6560	data_pandit/aa/6560/data.6560	29	56	<=50	<=500	<=50|<=500	val
6562	data_pandit/aa/6562/data.6562	10	109	<=50	<=500	<=50|<=500	train
6563	data_pandit/aa/6563/data.6563	8	114	<=50	<=500	<=50|<=500	train
6564	data_pandit/aa/6564/data.6564	10	90	<=50	<=500	<=50|<=500	train
6569	data_pandit/aa/6569/data.6569	8	111	<=50	<=500	<=50|<=500	train
6570	data_pandit/aa/6570/data.6570	61	68	51-100	<=500	51-100|<=500	train
6572	data_pandit/aa/6572/data.6572	5	444	<=50	<=500	<=50|<=500	train
6573	data_pandit/aa/6573/data.6573	10	183	<=50	<=500	<=50|<=500	train
6575	data_pandit/aa/6575/data.6575	25	55	<=50	<=500	<=50|<=500	val
6576	data_pandit/aa/6576/data.6576	19	148	<=50	<=500	<=50|<=500	train
6578	data_pandit/aa/6578/data.6578	25	234	<=50	<=500	<=50|<=500	train
6579	data_pandit/aa/6579/data.6579	22	423	<=50	<=500	<=50|<=500	train
6580	data_pandit/aa/6580/data.6580	12	277	<=50	<=500	<=50|<=500	train
6581	data_pandit/aa/6581/data.6581	13	84	<=50	<=500	<=50|<=500	train
6582	data_pandit/aa/6582/data.6582	62	125	51-100	<=500	51-100|<=500	train
6583	data_pandit/aa/6583/data.6583	101	175	101-200	<=500	101-200|<=500	train
6584	data_pandit/aa/6584/data.6584	24	78	<=50	<=500	<=50|<=500	train
6585	data_pandit/aa/6585/data.6585	17	50	<=50	<=500	<=50|<=500	val
6586	data_pandit/aa/6586/data.6586	7	61	<=50	<=500	<=50|<=500	val
6587	data_pandit/aa/6587/data.6587	16	213	<=50	<=500	<=50|<=500	train
6588	data_pandit/aa/6588/data.6588	9	170	<=50	<=500	<=50|<=500	test
6589	data_pandit/aa/6589/data.6589	12	47	<=50	<=500	<=50|<=500	val
6590	data_pandit/aa/6590/data.6590	22	77	<=50	<=500	<=50|<=500	train
6591	data_pandit/aa/6591/data.6591	13	108	<=50	<=500	<=50|<=500	val
6592	data_pandit/aa/6592/data.6592	5	171	<=50	<=500	<=50|<=500	train
6593	data_pandit/aa/6593/data.6593	4	163	<=50	<=500	<=50|<=500	train
6594	data_pandit/aa/6594/data.6594	10	732	<=50	501-1000	<=50|501-1000	val
6595	data_pandit/aa/6595/data.6595	22	176	<=50	<=500	<=50|<=500	train
6596	data_pandit/aa/6596/data.6596	26	136	<=50	<=500	<=50|<=500	test
6597	data_pandit/aa/6597/data.6597	9	101	<=50	<=500	<=50|<=500	train
6598	data_pandit/aa/6598/data.6598	19	215	<=50	<=500	<=50|<=500	train
6599	data_pandit/aa/6599/data.6599	10	38	<=50	<=500	<=50|<=500	train
6601	data_pandit/aa/6601/data.6601	11	68	<=50	<=500	<=50|<=500	train
6604	data_pandit/aa/6604/data.6604	5	308	<=50	<=500	<=50|<=500	train
6606	data_pandit/aa/6606/data.6606	13	124	<=50	<=500	<=50|<=500	train
6607	data_pandit/aa/6607/data.6607	29	53	<=50	<=500	<=50|<=500	val
6608	data_pandit/aa/6608/data.6608	14	124	<=50	<=500	<=50|<=500	test
6609	data_pandit/aa/6609/data.6609	19	368	<=50	<=500	<=50|<=500	train
6610	data_pandit/aa/6610/data.6610	6	258	<=50	<=500	<=50|<=500	train
6611	data_pandit/aa/6611/data.6611	9	131	<=50	<=500	<=50|<=500	train
6612	data_pandit/aa/6612/data.6612	10	378	<=50	<=500	<=50|<=500	train
6614	data_pandit/aa/6614/data.6614	4	197	<=50	<=500	<=50|<=500	train
6615	data_pandit/aa/6615/data.6615	24	176	<=50	<=500	<=50|<=500	train
6616	data_pandit/aa/6616/data.6616	8	267	<=50	<=500	<=50|<=500	train
6617	data_pandit/aa/6617/data.6617	18	30	<=50	<=500	<=50|<=500	train
6618	data_pandit/aa/6618/data.6618	10	231	<=50	<=500	<=50|<=500	train
6619	data_pandit/aa/6619/data.6619	8	125	<=50	<=500	<=50|<=500	test
6620	data_pandit/aa/6620/data.6620	16	116	<=50	<=500	<=50|<=500	train
6621	data_pandit/aa/6621/data.6621	10	131	<=50	<=500	<=50|<=500	train
6623	data_pandit/aa/6623/data.6623	4	89	<=50	<=500	<=50|<=500	test
6624	data_pandit/aa/6624/data.6624	22	42	<=50	<=500	<=50|<=500	train
6625	data_pandit/aa/6625/data.6625	5	190	<=50	<=500	<=50|<=500	train
6626	data_pandit/aa/6626/data.6626	5	273	<=50	<=500	<=50|<=500	train
6628	data_pandit/aa/6628/data.6628	4	148	<=50	<=500	<=50|<=500	test
6630	data_pandit/aa/6630/data.6630	5	114	<=50	<=500	<=50|<=500	train
6632	data_pandit/aa/6632/data.6632	7	195	<=50	<=500	<=50|<=500	train
6633	data_pandit/aa/6633/data.6633	8	202	<=50	<=500	<=50|<=500	val
6634	data_pandit/aa/6634/data.6634	9	90	<=50	<=500	<=50|<=500	val
6635	data_pandit/aa/6635/data.6635	7	260	<=50	<=500	<=50|<=500	train
6636	data_pandit/aa/6636/data.6636	23	148	<=50	<=500	<=50|<=500	train
6638	data_pandit/aa/6638/data.6638	8	96	<=50	<=500	<=50|<=500	train
6639	data_pandit/aa/6639/data.6639	5	124	<=50	<=500	<=50|<=500	test
6641	data_pandit/aa/6641/data.6641	8	144	<=50	<=500	<=50|<=500	train
6642	data_pandit/aa/6642/data.6642	6	189	<=50	<=500	<=50|<=500	train
6645	data_pandit/aa/6645/data.6645	6	365	<=50	<=500	<=50|<=500	train
6646	data_pandit/aa/6646/data.6646	5	167	<=50	<=500	<=50|<=500	train
6647	data_pandit/aa/6647/data.6647	18	163	<=50	<=500	<=50|<=500	val
6648	data_pandit/aa/6648/data.6648	4	122	<=50	<=500	<=50|<=500	train
6650	data_pandit/aa/6650/data.6650	4	298	<=50	<=500	<=50|<=500	train
6651	data_pandit/aa/6651/data.6651	7	214	<=50	<=500	<=50|<=500	train
6654	data_pandit/aa/6654/data.6654	12	48	<=50	<=500	<=50|<=500	train
6655	data_pandit/aa/6655/data.6655	11	466	<=50	<=500	<=50|<=500	test
6656	data_pandit/aa/6656/data.6656	16	96	<=50	<=500	<=50|<=500	train
6658	data_pandit/aa/6658/data.6658	7	137	<=50	<=500	<=50|<=500	train
6660	data_pandit/aa/6660/data.6660	11	147	<=50	<=500	<=50|<=500	test
6661	data_pandit/aa/6661/data.6661	7	148	<=50	<=500	<=50|<=500	train
6663	data_pandit/aa/6663/data.6663	5	117	<=50	<=500	<=50|<=500	train
6664	data_pandit/aa/6664/data.6664	8	174	<=50	<=500	<=50|<=500	val
6666	data_pandit/aa/6666/data.6666	11	402	<=50	<=500	<=50|<=500	train
6667	data_pandit/aa/6667/data.6667	5	131	<=50	<=500	<=50|<=500	train
6668	data_pandit/aa/6668/data.6668	4	127	<=50	<=500	<=50|<=500	test
6670	data_pandit/aa/6670/data.6670	12	281	<=50	<=500	<=50|<=500	test
6671	data_pandit/aa/6671/data.6671	7	108	<=50	<=500	<=50|<=500	val
6672	data_pandit/aa/6672/data.6672	6	96	<=50	<=500	<=50|<=500	train
6674	data_pandit/aa/6674/data.6674	9	125	<=50	<=500	<=50|<=500	train
6675	data_pandit/aa/6675/data.6675	4	322	<=50	<=500	<=50|<=500	train
6676	data_pandit/aa/6676/data.6676	8	508	<=50	501-1000	<=50|501-1000	train
6679	data_pandit/aa/6679/data.6679	4	502	<=50	501-1000	<=50|501-1000	test
6681	data_pandit/aa/6681/data.6681	9	238	<=50	<=500	<=50|<=500	train
6682	data_pandit/aa/6682/data.6682	5	223	<=50	<=500	<=50|<=500	train
6683	data_pandit/aa/6683/data.6683	6	251	<=50	<=500	<=50|<=500	train
6684	data_pandit/aa/6684/data.6684	8	86	<=50	<=500	<=50|<=500	train
6686	data_pandit/aa/6686/data.6686	12	414	<=50	<=500	<=50|<=500	val
6687	data_pandit/aa/6687/data.6687	6	81	<=50	<=500	<=50|<=500	train
6688	data_pandit/aa/6688/data.6688	9	231	<=50	<=500	<=50|<=500	train
6690	data_pandit/aa/6690/data.6690	7	144	<=50	<=500	<=50|<=500	train
6691	data_pandit/aa/6691/data.6691	9	193	<=50	<=500	<=50|<=500	test
6693	data_pandit/aa/6693/data.6693	5	229	<=50	<=500	<=50|<=500	train
6694	data_pandit/aa/6694/data.6694	4	186	<=50	<=500	<=50|<=500	train
6695	data_pandit/aa/6695/data.6695	48	119	<=50	<=500	<=50|<=500	val
6696	data_pandit/aa/6696/data.6696	5	204	<=50	<=500	<=50|<=500	train
6697	data_pandit/aa/6697/data.6697	9	97	<=50	<=500	<=50|<=500	train
6698	data_pandit/aa/6698/data.6698	5	531	<=50	501-1000	<=50|501-1000	val
6699	data_pandit/aa/6699/data.6699	6	607	<=50	501-1000	<=50|501-1000	train
6700	data_pandit/aa/6700/data.6700	4	254	<=50	<=500	<=50|<=500	train
6701	data_pandit/aa/6701/data.6701	6	254	<=50	<=500	<=50|<=500	train
6702	data_pandit/aa/6702/data.6702	4	245	<=50	<=500	<=50|<=500	train
6703	data_pandit/aa/6703/data.6703	6	727	<=50	501-1000	<=50|501-1000	train
6708	data_pandit/aa/6708/data.6708	4	116	<=50	<=500	<=50|<=500	train
6709	data_pandit/aa/6709/data.6709	10	200	<=50	<=500	<=50|<=500	train
6710	data_pandit/aa/6710/data.6710	5	124	<=50	<=500	<=50|<=500	train
6712	data_pandit/aa/6712/data.6712	4	96	<=50	<=500	<=50|<=500	train
6713	data_pandit/aa/6713/data.6713	10	281	<=50	<=500	<=50|<=500	train
6716	data_pandit/aa/6716/data.6716	4	205	<=50	<=500	<=50|<=500	train
6717	data_pandit/aa/6717/data.6717	4	123	<=50	<=500	<=50|<=500	train
6719	data_pandit/aa/6719/data.6719	15	101	<=50	<=500	<=50|<=500	train
6720	data_pandit/aa/6720/data.6720	8	111	<=50	<=500	<=50|<=500	val
6721	data_pandit/aa/6721/data.6721	4	412	<=50	<=500	<=50|<=500	val
6722	data_pandit/aa/6722/data.6722	7	98	<=50	<=500	<=50|<=500	train
6723	data_pandit/aa/6723/data.6723	4	187	<=50	<=500	<=50|<=500	train
6725	data_pandit/aa/6725/data.6725	4	106	<=50	<=500	<=50|<=500	val
6727	data_pandit/aa/6727/data.6727	5	97	<=50	<=500	<=50|<=500	train
6728	data_pandit/aa/6728/data.6728	7	85	<=50	<=500	<=50|<=500	train
6729	data_pandit/aa/6729/data.6729	6	91	<=50	<=500	<=50|<=500	train
6730	data_pandit/aa/6730/data.6730	4	30	<=50	<=500	<=50|<=500	train
6734	data_pandit/aa/6734/data.6734	6	186	<=50	<=500	<=50|<=500	train
6735	data_pandit/aa/6735/data.6735	12	69	<=50	<=500	<=50|<=500	val
6738	data_pandit/aa/6738/data.6738	6	75	<=50	<=500	<=50|<=500	train
6740	data_pandit/aa/6740/data.6740	4	417	<=50	<=500	<=50|<=500	train
6741	data_pandit/aa/6741/data.6741	4	377	<=50	<=500	<=50|<=500	train
6742	data_pandit/aa/6742/data.6742	7	416	<=50	<=500	<=50|<=500	train
6744	data_pandit/aa/6744/data.6744	9	262	<=50	<=500	<=50|<=500	train
6746	data_pandit/aa/6746/data.6746	4	353	<=50	<=500	<=50|<=500	test
6750	data_pandit/aa/6750/data.6750	15	29	<=50	<=500	<=50|<=500	train
6751	data_pandit/aa/6751/data.6751	7	289	<=50	<=500	<=50|<=500	train
6752	data_pandit/aa/6752/data.6752	4	213	<=50	<=500	<=50|<=500	val
6755	data_pandit/aa/6755/data.6755	5	509	<=50	501-1000	<=50|501-1000	val
6756	data_pandit/aa/6756/data.6756	5	299	<=50	<=500	<=50|<=500	train
6757	data_pandit/aa/6757/data.6757	5	420	<=50	<=500	<=50|<=500	train
6758	data_pandit/aa/6758/data.6758	4	247	<=50	<=500	<=50|<=500	train
6759	data_pandit/aa/6759/data.6759	9	181	<=50	<=500	<=50|<=500	train
6761	data_pandit/aa/6761/data.6761	6	164	<=50	<=500	<=50|<=500	train
6762	data_pandit/aa/6762/data.6762	8	182	<=50	<=500	<=50|<=500	train
6763	data_pandit/aa/6763/data.6763	5	386	<=50	<=500	<=50|<=500	train
6764	data_pandit/aa/6764/data.6764	10	97	<=50	<=500	<=50|<=500	train
6765	data_pandit/aa/6765/data.6765	5	149	<=50	<=500	<=50|<=500	val
6766	data_pandit/aa/6766/data.6766	5	313	<=50	<=500	<=50|<=500	train
6768	data_pandit/aa/6768/data.6768	5	210	<=50	<=500	<=50|<=500	val
6769	data_pandit/aa/6769/data.6769	6	118	<=50	<=500	<=50|<=500	test
6771	data_pandit/aa/6771/data.6771	5	373	<=50	<=500	<=50|<=500	test
6772	data_pandit/aa/6772/data.6772	5	230	<=50	<=500	<=50|<=500	train
6773	data_pandit/aa/6773/data.6773	4	125	<=50	<=500	<=50|<=500	train
6774	data_pandit/aa/6774/data.6774	39	178	<=50	<=500	<=50|<=500	train
6775	data_pandit/aa/6775/data.6775	5	341	<=50	<=500	<=50|<=500	train
6777	data_pandit/aa/6777/data.6777	6	186	<=50	<=500	<=50|<=500	train
6778	data_pandit/aa/6778/data.6778	15	192	<=50	<=500	<=50|<=500	train
6779	data_pandit/aa/6779/data.6779	15	145	<=50	<=500	<=50|<=500	val
6780	data_pandit/aa/6780/data.6780	6	148	<=50	<=500	<=50|<=500	train
6783	data_pandit/aa/6783/data.6783	10	135	<=50	<=500	<=50|<=500	train
6784	data_pandit/aa/6784/data.6784	6	71	<=50	<=500	<=50|<=500	train
6788	data_pandit/aa/6788/data.6788	5	206	<=50	<=500	<=50|<=500	train
6789	data_pandit/aa/6789/data.6789	6	308	<=50	<=500	<=50|<=500	train
6790	data_pandit/aa/6790/data.6790	6	336	<=50	<=500	<=50|<=500	train
6792	data_pandit/aa/6792/data.6792	6	178	<=50	<=500	<=50|<=500	train
6793	data_pandit/aa/6793/data.6793	4	398	<=50	<=500	<=50|<=500	train
6794	data_pandit/aa/6794/data.6794	6	181	<=50	<=500	<=50|<=500	train
6797	data_pandit/aa/6797/data.6797	4	183	<=50	<=500	<=50|<=500	train
6798	data_pandit/aa/6798/data.6798	6	70	<=50	<=500	<=50|<=500	val
6801	data_pandit/aa/6801/data.6801	24	96	<=50	<=500	<=50|<=500	train
6802	data_pandit/aa/6802/data.6802	37	457	<=50	<=500	<=50|<=500	val
6804	data_pandit/aa/6804/data.6804	8	52	<=50	<=500	<=50|<=500	val
6805	data_pandit/aa/6805/data.6805	10	175	<=50	<=500	<=50|<=500	test
6806	data_pandit/aa/6806/data.6806	6	151	<=50	<=500	<=50|<=500	train
6807	data_pandit/aa/6807/data.6807	10	151	<=50	<=500	<=50|<=500	train
6808	data_pandit/aa/6808/data.6808	9	196	<=50	<=500	<=50|<=500	train
6809	data_pandit/aa/6809/data.6809	4	189	<=50	<=500	<=50|<=500	train
6810	data_pandit/aa/6810/data.6810	4	75	<=50	<=500	<=50|<=500	train
6812	data_pandit/aa/6812/data.6812	4	98	<=50	<=500	<=50|<=500	train
6813	data_pandit/aa/6813/data.6813	8	75	<=50	<=500	<=50|<=500	val
6814	data_pandit/aa/6814/data.6814	5	140	<=50	<=500	<=50|<=500	train
6816	data_pandit/aa/6816/data.6816	7	174	<=50	<=500	<=50|<=500	train
6822	data_pandit/aa/6822/data.6822	4	112	<=50	<=500	<=50|<=500	val
6823	data_pandit/aa/6823/data.6823	4	103	<=50	<=500	<=50|<=500	train
6826	data_pandit/aa/6826/data.6826	21	148	<=50	<=500	<=50|<=500	test
6828	data_pandit/aa/6828/data.6828	20	470	<=50	<=500	<=50|<=500	train
6831	data_pandit/aa/6831/data.6831	4	338	<=50	<=500	<=50|<=500	test
6834	data_pandit/aa/6834/data.6834	5	490	<=50	<=500	<=50|<=500	val
6836	data_pandit/aa/6836/data.6836	4	560	<=50	501-1000	<=50|501-1000	train
6837	data_pandit/aa/6837/data.6837	5	534	<=50	501-1000	<=50|501-1000	test
6838	data_pandit/aa/6838/data.6838	5	207	<=50	<=500	<=50|<=500	train
6840	data_pandit/aa/6840/data.6840	6	124	<=50	<=500	<=50|<=500	train
6842	data_pandit/aa/6842/data.6842	7	103	<=50	<=500	<=50|<=500	train
6844	data_pandit/aa/6844/data.6844	8	119	<=50	<=500	<=50|<=500	train
6845	data_pandit/aa/6845/data.6845	5	115	<=50	<=500	<=50|<=500	train
6847	data_pandit/aa/6847/data.6847	6	136	<=50	<=500	<=50|<=500	train
6848	data_pandit/aa/6848/data.6848	7	89	<=50	<=500	<=50|<=500	train
6849	data_pandit/aa/6849/data.6849	14	118	<=50	<=500	<=50|<=500	train
6855	data_pandit/aa/6855/data.6855	11	158	<=50	<=500	<=50|<=500	train
6856	data_pandit/aa/6856/data.6856	6	124	<=50	<=500	<=50|<=500	test
6857	data_pandit/aa/6857/data.6857	8	286	<=50	<=500	<=50|<=500	train
6858	data_pandit/aa/6858/data.6858	4	322	<=50	<=500	<=50|<=500	train
6859	data_pandit/aa/6859/data.6859	6	106	<=50	<=500	<=50|<=500	train
6864	data_pandit/aa/6864/data.6864	16	207	<=50	<=500	<=50|<=500	test
6867	data_pandit/aa/6867/data.6867	6	490	<=50	<=500	<=50|<=500	test
6868	data_pandit/aa/6868/data.6868	4	162	<=50	<=500	<=50|<=500	train
6872	data_pandit/aa/6872/data.6872	4	795	<=50	501-1000	<=50|501-1000	test
6879	data_pandit/aa/6879/data.6879	8	180	<=50	<=500	<=50|<=500	val
6880	data_pandit/aa/6880/data.6880	11	238	<=50	<=500	<=50|<=500	train
6882	data_pandit/aa/6882/data.6882	7	286	<=50	<=500	<=50|<=500	train
6883	data_pandit/aa/6883/data.6883	5	160	<=50	<=500	<=50|<=500	train
6884	data_pandit/aa/6884/data.6884	4	226	<=50	<=500	<=50|<=500	test
6885	data_pandit/aa/6885/data.6885	13	49	<=50	<=500	<=50|<=500	train
6886	data_pandit/aa/6886/data.6886	5	193	<=50	<=500	<=50|<=500	train
6887	data_pandit/aa/6887/data.6887	72	85	51-100	<=500	51-100|<=500	train
6888	data_pandit/aa/6888/data.6888	4	164	<=50	<=500	<=50|<=500	train
6889	data_pandit/aa/6889/data.6889	8	143	<=50	<=500	<=50|<=500	train
6890	data_pandit/aa/6890/data.6890	6	269	<=50	<=500	<=50|<=500	test
6891	data_pandit/aa/6891/data.6891	12	149	<=50	<=500	<=50|<=500	test
6892	data_pandit/aa/6892/data.6892	4	387	<=50	<=500	<=50|<=500	train
6893	data_pandit/aa/6893/data.6893	10	76	<=50	<=500	<=50|<=500	train
6894	data_pandit/aa/6894/data.6894	6	375	<=50	<=500	<=50|<=500	train
6896	data_pandit/aa/6896/data.6896	5	185	<=50	<=500	<=50|<=500	train
6897	data_pandit/aa/6897/data.6897	4	92	<=50	<=500	<=50|<=500	train
6898	data_pandit/aa/6898/data.6898	5	81	<=50	<=500	<=50|<=500	train
6899	data_pandit/aa/6899/data.6899	4	220	<=50	<=500	<=50|<=500	train
6900	data_pandit/aa/6900/data.6900	5	150	<=50	<=500	<=50|<=500	train
6903	data_pandit/aa/6903/data.6903	7	224	<=50	<=500	<=50|<=500	train
6904	data_pandit/aa/6904/data.6904	5	221	<=50	<=500	<=50|<=500	train
6905	data_pandit/aa/6905/data.6905	8	117	<=50	<=500	<=50|<=500	train
6906	data_pandit/aa/6906/data.6906	5	151	<=50	<=500	<=50|<=500	train
6907	data_pandit/aa/6907/data.6907	4	223	<=50	<=500	<=50|<=500	val
6908	data_pandit/aa/6908/data.6908	10	115	<=50	<=500	<=50|<=500	train
6912	data_pandit/aa/6912/data.6912	4	234	<=50	<=500	<=50|<=500	train
6913	data_pandit/aa/6913/data.6913	18	84	<=50	<=500	<=50|<=500	train
6914	data_pandit/aa/6914/data.6914	7	118	<=50	<=500	<=50|<=500	train
6915	data_pandit/aa/6915/data.6915	7	224	<=50	<=500	<=50|<=500	test
6916	data_pandit/aa/6916/data.6916	9	67	<=50	<=500	<=50|<=500	test
6918	data_pandit/aa/6918/data.6918	7	252	<=50	<=500	<=50|<=500	train
6919	data_pandit/aa/6919/data.6919	12	216	<=50	<=500	<=50|<=500	val
6920	data_pandit/aa/6920/data.6920	6	95	<=50	<=500	<=50|<=500	train
6923	data_pandit/aa/6923/data.6923	6	376	<=50	<=500	<=50|<=500	test
6924	data_pandit/aa/6924/data.6924	13	118	<=50	<=500	<=50|<=500	test
6925	data_pandit/aa/6925/data.6925	60	265	51-100	<=500	51-100|<=500	train
6928	data_pandit/aa/6928/data.6928	5	170	<=50	<=500	<=50|<=500	train
6932	data_pandit/aa/6932/data.6932	4	107	<=50	<=500	<=50|<=500	val
6934	data_pandit/aa/6934/data.6934	6	90	<=50	<=500	<=50|<=500	train
6935	data_pandit/aa/6935/data.6935	6	147	<=50	<=500	<=50|<=500	val
6936	data_pandit/aa/6936/data.6936	5	133	<=50	<=500	<=50|<=500	val
6937	data_pandit/aa/6937/data.6937	7	79	<=50	<=500	<=50|<=500	val
6938	data_pandit/aa/6938/data.6938	4	88	<=50	<=500	<=50|<=500	train
6939	data_pandit/aa/6939/data.6939	5	258	<=50	<=500	<=50|<=500	train
6940	data_pandit/aa/6940/data.6940	13	210	<=50	<=500	<=50|<=500	train
6941	data_pandit/aa/6941/data.6941	15	42	<=50	<=500	<=50|<=500	train
6942	data_pandit/aa/6942/data.6942	10	95	<=50	<=500	<=50|<=500	val
6948	data_pandit/aa/6948/data.6948	4	187	<=50	<=500	<=50|<=500	train
6949	data_pandit/aa/6949/data.6949	6	104	<=50	<=500	<=50|<=500	train
6950	data_pandit/aa/6950/data.6950	4	102	<=50	<=500	<=50|<=500	val
