msa_id	relative_path	num_sequences	alignment_length	seq_bin	len_bin	stratum	split
6045	data_pandit/aa/6045/data.6045	5	248	<=50	<=500	<=50|<=500	train
6047	data_pandit/aa/6047/data.6047	12	105	<=50	<=500	<=50|<=500	train
6049	data_pandit/aa/6049/data.6049	7	333	<=50	<=500	<=50|<=500	train
6051	data_pandit/aa/6051/data.6051	7	488	<=50	<=500	<=50|<=500	train
6054	data_pandit/aa/6054/data.6054	5	72	<=50	<=500	<=50|<=500	train
6056	data_pandit/aa/6056/data.6056	9	230	<=50	<=500	<=50|<=500	train
6057	data_pandit/aa/6057/data.6057	35	395	<=50	<=500	<=50|<=500	train
6058	data_pandit/aa/6058/data.6058	8	210	<=50	<=500	<=50|<=500	train
6059	data_pandit/aa/6059/data.6059	8	184	<=50	<=500	<=50|<=500	train
6060	data_pandit/aa/6060/data.6060	64	301	51-100	<=500	51-100|<=500	train
6063	data_pandit/aa/6063/data.6063	46	115	<=50	<=500	<=50|<=500	train
6064	data_pandit/aa/6064/data.6064	35	171	<=50	<=500	<=50|<=500	train
6066	data_pandit/aa/6066/data.6066	9	172	<=50	<=500	<=50|<=500	train
6067	data_pandit/aa/6067/data.6067	7	188	<=50	<=500	<=50|<=500	train
6069	data_pandit/aa/6069/data.6069	8	236	<=50	<=500	<=50|<=500	train
6074	data_pandit/aa/6074/data.6074	8	256	<=50	<=500	<=50|<=500	train
6075	data_pandit/aa/6075/data.6075	5	343	<=50	<=500	<=50|<=500	train
6089	data_pandit/aa/6089/data.6089	8	477	<=50	<=500	<=50|<=500	train
6090	data_pandit/aa/6090/data.6090	11	164	<=50	<=500	<=50|<=500	train
6091	data_pandit/aa/6091/data.6091	4	66	<=50	<=500	<=50|<=500	train
6092	data_pandit/aa/6092/data.6092	5	522	<=50	501-1000	<=50|501-1000	train
6093	data_pandit/aa/6093/data.6093	11	202	<=50	<=500	<=50|<=500	train
6099	data_pandit/aa/6099/data.6099	11	365	<=50	<=500	<=50|<=500	train
6100	data_pandit/aa/6100/data.6100	8	316	<=50	<=500	<=50|<=500	train
6104	data_pandit/aa/6104/data.6104	15	121	<=50	<=500	<=50|<=500	train
6105	data_pandit/aa/6105/data.6105	10	121	<=50	<=500	<=50|<=500	train
6106	data_pandit/aa/6106/data.6106	4	277	<=50	<=500	<=50|<=500	train
6107	data_pandit/aa/6107/data.6107	42	45	<=50	<=500	<=50|<=500	train
6108	data_pandit/aa/6108/data.6108	11	307	<=50	<=500	<=50|<=500	train
6110	data_pandit/aa/6110/data.6110	98	157	51-100	<=500	51-100|<=500	train
6111	data_pandit/aa/6111/data.6111	6	608	<=50	501-1000	<=50|501-1000	train
6112	data_pandit/aa/6112/data.6112	26	333	<=50	<=500	<=50|<=500	train
6114	data_pandit/aa/6114/data.6114	14	113	<=50	<=500	<=50|<=500	train
6115	data_pandit/aa/6115/data.6115	6	206	<=50	<=500	<=50|<=500	train
6120	data_pandit/aa/6120/data.6120	109	274	101-200	<=500	101-200|<=500	train
6121	data_pandit/aa/6121/data.6121	29	68	<=50	<=500	<=50|<=500	train
6122	data_pandit/aa/6122/data.6122	8	370	<=50	<=500	<=50|<=500	train
6124	data_pandit/aa/6124/data.6124	5	414	<=50	<=500	<=50|<=500	train
6125	data_pandit/aa/6125/data.6125	8	308	<=50	<=500	<=50|<=500	train
6127	data_pandit/aa/6127/data.6127	5	127	<=50	<=500	<=50|<=500	train
6130	data_pandit/aa/6130/data.6130	7	127	<=50	<=500	<=50|<=500	train
6131	data_pandit/aa/6131/data.6131	8	144	<=50	<=500	<=50|<=500	train
6134	data_pandit/aa/6134/data.6134	7	163	<=50	<=500	<=50|<=500	train
6135	data_pandit/aa/6135/data.6135	10	110	<=50	<=500	<=50|<=500	train
6136	data_pandit/aa/6136/data.6136	7	102	<=50	<=500	<=50|<=500	train
6142	data_pandit/aa/6142/data.6142	16	107	<=50	<=500	<=50|<=500	train
6143	data_pandit/aa/6143/data.6143	9	178	<=50	<=500	<=50|<=500	train
6144	data_pandit/aa/6144/data.6144	19	85	<=50	<=500	<=50|<=500	train
6147	data_pandit/aa/6147/data.6147	7	270	<=50	<=500	<=50|<=500	train
6149	data_pandit/aa/6149/data.6149	19	354	<=50	<=500	<=50|<=500	train
6150	data_pandit/aa/6150/data.6150	7	34	<=50	<=500	<=50|<=500	train
6153	data_pandit/aa/6153/data.6153	6	333	<=50	<=500	<=50|<=500	train
6158	data_pandit/aa/6158/data.6158	5	196	<=50	<=500	<=50|<=500	train
6159	data_pandit/aa/6159/data.6159	5	88	<=50	<=500	<=50|<=500	train
6162	data_pandit/aa/6162/data.6162	5	233	<=50	<=500	<=50|<=500	train
6165	data_pandit/aa/6165/data.6165	5	40	<=50	<=500	<=50|<=500	train
6167	data_pandit/aa/6167/data.6167	6	138	<=50	<=500	<=50|<=500	train
6168	data_pandit/aa/6168/data.6168	4	86	<=50	<=500	<=50|<=500	train
6169	data_pandit/aa/6169/data.6169	8	213	<=50	<=500	<=50|<=500	train
6171	data_pandit/aa/6171/data.6171	4	221	<=50	<=500	<=50|<=500	train
6173	data_pandit/aa/6173/data.6173	5	98	<=50	<=500	<=50|<=500	train
6178	data_pandit/aa/6178/data.6178	5	474	<=50	<=500	<=50|<=500	train
6179	data_pandit/aa/6179/data.6179	4	57	<=50	<=500	<=50|<=500	train
6180	data_pandit/aa/6180/data.6180	4	154	<=50	<=500	<=50|<=500	train
6181	data_pandit/aa/6181/data.6181	4	414	<=50	<=500	<=50|<=500	train
6182	data_pandit/aa/6182/data.6182	6	359	<=50	<=500	<=50|<=500	train
6183	data_pandit/aa/6183/data.6183	4	162	<=50	<=500	<=50|<=500	train
6184	data_pandit/aa/6184/data.6184	7	689	<=50	501-1000	<=50|501-1000	train
6186	data_pandit/aa/6186/data.6186	5	298	<=50	<=500	<=50|<=500	train
6187	data_pandit/aa/6187/data.6187	5	260	<=50	<=500	<=50|<=500	train
6188	data_pandit/aa/6188/data.6188	5	203	<=50	<=500	<=50|<=500	train
6191	data_pandit/aa/6191/data.6191	9	218	<=50	<=500	<=50|<=500	train
6193	data_pandit/aa/6193/data.6193	4	182	<=50	<=500	<=50|<=500	train
6195	data_pandit/aa/6195/data.6195	6	190	<=50	<=500	<=50|<=500	train
6196	data_pandit/aa/6196/data.6196	6	143	<=50	<=500	<=50|<=500	train
6197	data_pandit/aa/6197/data.6197	9	213	<=50	<=500	<=50|<=500	train
6199	data_pandit/aa/6199/data.6199	17	38	<=50	<=500	<=50|<=500	train
6202	data_pandit/aa/6202/data.6202	16	40	<=50	<=500	<=50|<=500	train
6203	data_pandit/aa/6203/data.6203	6	71	<=50	<=500	<=50|<=500	train
6204	data_pandit/aa/6204/data.6204	7	223	<=50	<=500	<=50|<=500	train
6205	data_pandit/aa/6205/data.6205	11	154	<=50	<=500	<=50|<=500	train
6211	data_pandit/aa/6211/data.6211	5	161	<=50	<=500	<=50|<=500	train
6214	data_pandit/aa/6214/data.6214	67	88	51-100	<=500	51-100|<=500	train
6216	data_pandit/aa/6216/data.6216	13	29	<=50	<=500	<=50|<=500	train
6217	data_pandit/aa/6217/data.6217	4	399	<=50	<=500	<=50|<=500	train
6219	data_pandit/aa/6219/data.6219	4	247	<=50	<=500	<=50|<=500	train
6225	data_pandit/aa/6225/data.6225	4	73	<=50	<=500	<=50|<=500	train
6227	data_pandit/aa/6227/data.6227	25	53	<=50	<=500	<=50|<=500	train
6229	data_pandit/aa/6229/data.6229	6	39	<=50	<=500	<=50|<=500	train
6231	data_pandit/aa/6231/data.6231	37	39	<=50	<=500	<=50|<=500	train
6235	data_pandit/aa/6235/data.6235	52	180	51-100	<=500	51-100|<=500	train
6237	data_pandit/aa/6237/data.6237	4	191	<=50	<=500	<=50|<=500	train
6238	data_pandit/aa/6238/data.6238	5	504	<=50	501-1000	<=50|501-1000	train
6239	data_pandit/aa/6239/data.6239	5	250	<=50	<=500	<=50|<=500	train
6244	data_pandit/aa/6244/data.6244	9	82	<=50	<=500	<=50|<=500	train
6245	data_pandit/aa/6245/data.6245	4	77	<=50	<=500	<=50|<=500	train
6246	data_pandit/aa/6246/data.6246	4	249	<=50	<=500	<=50|<=500	train
6250	data_pandit/aa/6250/data.6250	8	306	<=50	<=500	<=50|<=500	train
6254	data_pandit/aa/6254/data.6254	4	337	<=50	<=500	<=50|<=500	train
6256	data_pandit/aa/6256/data.6256	14	29	<=50	<=500	<=50|<=500	train
6257	data_pandit/aa/6257/data.6257	6	66	<=50	<=500	<=50|<=500	train
6259	data_pandit/aa/6259/data.6259	6	309	<=50	<=500	<=50|<=500	train
6261	data_pandit/aa/6261/data.6261	24	55	<=50	<=500	<=50|<=500	train
6267	data_pandit/aa/6267/data.6267	7	110	<=50	<=500	<=50|<=500	train
6269	data_pandit/aa/6269/data.6269	5	399	<=50	<=500	<=50|<=500	train
6271	data_pandit/aa/6271/data.6271	5	559	<=50	501-1000	<=50|501-1000	train
6272	data_pandit/aa/6272/data.6272	4	76	<=50	<=500	<=50|<=500	train
6273	data_pandit/aa/6273/data.6273	4	245	<=50	<=500	<=50|<=500	train
6276	data_pandit/aa/6276/data.6276	5	280	<=50	<=500	<=50|<=500	train
6277	data_pandit/aa/6277/data.6277	6	81	<=50	<=500	<=50|<=500	train
6279	data_pandit/aa/6279/data.6279	6	171	<=50	<=500	<=50|<=500	train
6280	data_pandit/aa/6280/data.6280	4	128	<=50	<=500	<=50|<=500	train
6281	data_pandit/aa/6281/data.6281	8	81	<=50	<=500	<=50|<=500	train
6282	data_pandit/aa/6282/data.6282	11	361	<=50	<=500	<=50|<=500	train
6283	data_pandit/aa/6283/data.6283	6	71	<=50	<=500	<=50|<=500	train
6286	data_pandit/aa/6286/data.6286	8	132	<=50	<=500	<=50|<=500	train
6289	data_pandit/aa/6289/data.6289	4	160	<=50	<=500	<=50|<=500	train
6291	data_pandit/aa/6291/data.6291	6	206	<=50	<=500	<=50|<=500	train
6295	data_pandit/aa/6295/data.6295	6	416	<=50	<=500	<=50|<=500	train
6296	data_pandit/aa/6296/data.6296	6	75	<=50	<=500	<=50|<=500	train
6303	data_pandit/aa/6303/data.6303	5	366	<=50	<=500	<=50|<=500	train
6304	data_pandit/aa/6304/data.6304	5	314	<=50	<=500	<=50|<=500	train
6305	data_pandit/aa/6305/data.6305	6	162	<=50	<=500	<=50|<=500	train
6316	data_pandit/aa/6316/data.6316	4	314	<=50	<=500	<=50|<=500	train
6318	data_pandit/aa/6318/data.6318	30	42	<=50	<=500	<=50|<=500	train
6320	data_pandit/aa/6320/data.6320	4	261	<=50	<=500	<=50|<=500	train
6324	data_pandit/aa/6324/data.6324	10	135	<=50	<=500	<=50|<=500	train
6328	data_pandit/aa/6328/data.6328	4	216	<=50	<=500	<=50|<=500	train
6330	data_pandit/aa/6330/data.6330	6	243	<=50	<=500	<=50|<=500	train
6335	data_pandit/aa/6335/data.6335	6	252	<=50	<=500	<=50|<=500	train
6338	data_pandit/aa/6338/data.6338	9	93	<=50	<=500	<=50|<=500	train
6341	data_pandit/aa/6341/data.6341	8	114	<=50	<=500	<=50|<=500	train
6346	data_pandit/aa/6346/data.6346	4	163	<=50	<=500	<=50|<=500	train
6347	data_pandit/aa/6347/data.6347	24	159	<=50	<=500	<=50|<=500	train
6351	data_pandit/aa/6351/data.6351	32	341	<=50	<=500	<=50|<=500	train
6352	data_pandit/aa/6352/data.6352	15	83	<=50	<=500	<=50|<=500	train
6353	data_pandit/aa/6353/data.6353	44	82	<=50	<=500	<=50|<=500	train
6356	data_pandit/aa/6356/data.6356	6	178	<=50	<=500	<=50|<=500	train
6359	data_pandit/aa/6359/data.6359	9	298	<=50	<=500	<=50|<=500	train
6361	data_pandit/aa/6361/data.6361	8	187	<=50	<=500	<=50|<=500	train
6362	data_pandit/aa/6362/data.6362	11	275	<=50	<=500	<=50|<=500	train
6363	data_pandit/aa/6363/data.6363	20	102	<=50	<=500	<=50|<=500	train
6364	data_pandit/aa/6364/data.6364	22	81	<=50	<=500	<=50|<=500	train
6365	data_pandit/aa/6365/data.6365	35	209	<=50	<=500	<=50|<=500	train
6367	data_pandit/aa/6367/data.6367	22	38	<=50	<=500	<=50|<=500	train
6368	data_pandit/aa/6368/data.6368	10	142	<=50	<=500	<=50|<=500	train
6369	data_pandit/aa/6369/data.6369	31	152	<=50	<=500	<=50|<=500	train
6372	data_pandit/aa/6372/data.6372	32	126	<=50	<=500	<=50|<=500	train
6373	data_pandit/aa/6373/data.6373	14	153	<=50	<=500	<=50|<=500	train
6376	data_pandit/aa/6376/data.6376	14	124	<=50	<=500	<=50|<=500	train
6377	data_pandit/aa/6377/data.6377	53	130	51-100	<=500	51-100|<=500	train
6378	data_pandit/aa/6378/data.6378	12	453	<=50	<=500	<=50|<=500	train
6381	data_pandit/aa/6381/data.6381	11	165	<=50	<=500	<=50|<=500	train
6383	data_pandit/aa/6383/data.6383	6	79	<=50	<=500	<=50|<=500	train
6384	data_pandit/aa/6384/data.6384	15	77	<=50	<=500	<=50|<=500	train
6385	data_pandit/aa/6385/data.6385	11	71	<=50	<=500	<=50|<=500	train
6390	data_pandit/aa/6390/data.6390	9	265	<=50	<=500	<=50|<=500	train
6391	data_pandit/aa/6391/data.6391	4	338	<=50	<=500	<=50|<=500	train
6392	data_pandit/aa/6392/data.6392	15	68	<=50	<=500	<=50|<=500	train
6393	data_pandit/aa/6393/data.6393	4	337	<=50	<=500	<=50|<=500	train
6394	data_pandit/aa/6394/data.6394	13	85	<=50	<=500	<=50|<=500	train
6395	data_pandit/aa/6395/data.6395	8	211	<=50	<=500	<=50|<=500	train
6396	data_pandit/aa/6396/data.6396	11	93	<=50	<=500	<=50|<=500	train
6401	data_pandit/aa/6401/data.6401	18	147	<=50	<=500	<=50|<=500	train
6402	data_pandit/aa/6402/data.6402	10	158	<=50	<=500	<=50|<=500	train
6405	data_pandit/aa/6405/data.6405	11	158	<=50	<=500	<=50|<=500	train
6412	data_pandit/aa/6412/data.6412	4	166	<=50	<=500	<=50|<=500	train
6413	data_pandit/aa/6413/data.6413	6	257	<=50	<=500	<=50|<=500	train
6414	data_pandit/aa/6414/data.6414	11	251	<=50	<=500	<=50|<=500	train
6415	data_pandit/aa/6415/data.6415	5	411	<=50	<=500	<=50|<=500	train
6419	data_pandit/aa/6419/data.6419	10	60	<=50	<=500	<=50|<=500	train
6421	data_pandit/aa/6421/data.6421	7	639	<=50	501-1000	<=50|501-1000	train
6423	data_pandit/aa/6423/data.6423	17	285	<=50	<=500	<=50|<=500	train
6426	data_pandit/aa/6426/data.6426	24	58	<=50	<=500	<=50|<=500	train
6427	data_pandit/aa/6427/data.6427	6	342	<=50	<=500	<=50|<=500	train
6428	data_pandit/aa/6428/data.6428	14	209	<=50	<=500	<=50|<=500	train
6430	data_pandit/aa/6430/data.6430	6	279	<=50	<=500	<=50|<=500	train
6431	data_pandit/aa/6431/data.6431	74	81	51-100	<=500	51-100|<=500	train
6433	data_pandit/aa/6433/data.6433	5	162	<=50	<=500	<=50|<=500	train
6434	data_pandit/aa/6434/data.6434	27	62	<=50	<=500	<=50|<=500	train
6435	data_pandit/aa/6435/data.6435	15	259	<=50	<=500	<=50|<=500	train
6436	data_pandit/aa/6436/data.6436	16	313	<=50	<=500	<=50|<=500	train
6439	data_pandit/aa/6439/data.6439	42	76	<=50	<=500	<=50|<=500	train
6440	data_pandit/aa/6440/data.6440	6	221	<=50	<=500	<=50|<=500	train
6441	data_pandit/aa/6441/data.6441	6	115	<=50	<=500	<=50|<=500	train
6442	data_pandit/aa/6442/data.6442	24	206	<=50	<=500	<=50|<=500	train
6443	data_pandit/aa/6443/data.6443	5	267	<=50	<=500	<=50|<=500	train
6444	data_pandit/aa/6444/data.6444	18	78	<=50	<=500	<=50|<=500	train
6445	data_pandit/aa/6445/data.6445	14	424	<=50	<=500	<=50|<=500	train
6447	data_pandit/aa/6447/data.6447	34	189	<=50	<=500	<=50|<=500	train
6449	data_pandit/aa/6449/data.6449	10	49	<=50	<=500	<=50|<=500	train
6450	data_pandit/aa/6450/data.6450	8	333	<=50	<=500	<=50|<=500	train
6451	data_pandit/aa/6451/data.6451	11	57	<=50	<=500	<=50|<=500	train
6452	data_pandit/aa/6452/data.6452	19	118	<=50	<=500	<=50|<=500	train
6454	data_pandit/aa/6454/data.6454	9	258	<=50	<=500	<=50|<=500	train
6455	data_pandit/aa/6455/data.6455	7	321	<=50	<=500	<=50|<=500	train
6456	data_pandit/aa/6456/data.6456	17	191	<=50	<=500	<=50|<=500	train
6457	data_pandit/aa/6457/data.6457	7	131	<=50	<=500	<=50|<=500	train
6464	data_pandit/aa/6464/data.6464	14	194	<=50	<=500	<=50|<=500	train
6465	data_pandit/aa/6465/data.6465	10	92	<=50	<=500	<=50|<=500	train
6466	data_pandit/aa/6466/data.6466	14	268	<=50	<=500	<=50|<=500	train
6467	data_pandit/aa/6467/data.6467	9	83	<=50	<=500	<=50|<=500	train
6469	data_pandit/aa/6469/data.6469	15	186	<=50	<=500	<=50|<=500	train
6470	data_pandit/aa/6470/data.6470	17	142	<=50	<=500	<=50|<=500	train
6471	data_pandit/aa/6471/data.6471	12	203	<=50	<=500	<=50|<=500	train
6472	data_pandit/aa/6472/data.6472	7	152	<=50	<=500	<=50|<=500	train
6473	data_pandit/aa/6473/data.6473	8	194	<=50	<=500	<=50|<=500	train
6474	data_pandit/aa/6474/data.6474	9	147	<=50	<=500	<=50|<=500	train
6476	data_pandit/aa/6476/data.6476	20	67	<=50	<=500	<=50|<=500	train
6478	data_pandit/aa/6478/data.6478	9	101	<=50	<=500	<=50|<=500	train
6479	data_pandit/aa/6479/data.6479	25	61	<=50	<=500	<=50|<=500	train
6480	data_pandit/aa/6480/data.6480	5	112	<=50	<=500	<=50|<=500	train
6484	data_pandit/aa/6484/data.6484	36	143	<=50	<=500	<=50|<=500	train
6486	data_pandit/aa/6486/data.6486	11	94	<=50	<=500	<=50|<=500	train
6488	data_pandit/aa/6488/data.6488	11	138	<=50	<=500	<=50|<=500	train
6490	data_pandit/aa/6490/data.6490	7	465	<=50	<=500	<=50|<=500	train
6491	data_pandit/aa/6491/data.6491	4	209	<=50	<=500	<=50|<=500	train
6494	data_pandit/aa/6494/data.6494	11	653	<=50	501-1000	<=50|501-1000	train
6496	data_pandit/aa/6496/data.6496	18	81	<=50	<=500	<=50|<=500	train
6497	data_pandit/aa/6497/data.6497	6	110	<=50	<=500	<=50|<=500	train
6498	data_pandit/aa/6498/data.6498	9	179	<=50	<=500	<=50|<=500	train
6499	data_pandit/aa/6499/data.6499	11	149	<=50	<=500	<=50|<=500	train
6501	data_pandit/aa/6501/data.6501	5	128	<=50	<=500	<=50|<=500	train
6505	data_pandit/aa/6505/data.6505	11	60	<=50	<=500	<=50|<=500	train
6511	data_pandit/aa/6511/data.6511	4	166	<=50	<=500	<=50|<=500	train
6512	data_pandit/aa/6512/data.6512	10	366	<=50	<=500	<=50|<=500	train
6513	data_pandit/aa/6513/data.6513	7	151	<=50	<=500	<=50|<=500	train
6516	data_pandit/aa/6516/data.6516	12	171	<=50	<=500	<=50|<=500	train
6521	data_pandit/aa/6521/data.6521	6	65	<=50	<=500	<=50|<=500	train
6522	data_pandit/aa/6522/data.6522	8	140	<=50	<=500	<=50|<=500	train
6523	data_pandit/aa/6523/data.6523	13	124	<=50	<=500	<=50|<=500	train
6526	data_pandit/aa/6526/data.6526	4	229	<=50	<=500	<=50|<=500	train
6528	data_pandit/aa/6528/data.6528	5	168	<=50	<=500	<=50|<=500	train
6530	data_pandit/aa/6530/data.6530	7	408	<=50	<=500	<=50|<=500	train
6531	data_pandit/aa/6531/data.6531	33	231	<=50	<=500	<=50|<=500	train
6533	data_pandit/aa/6533/data.6533	4	148	<=50	<=500	<=50|<=500	train
6534	data_pandit/aa/6534/data.6534	7	116	<=50	<=500	<=50|<=500	train
6536	data_pandit/aa/6536/data.6536	10	226	<=50	<=500	<=50|<=500	train
6538	data_pandit/aa/6538/data.6538	10	195	<=50	<=500	<=50|<=500	train
6541	data_pandit/aa/6541/data.6541	7	139	<=50	<=500	<=50|<=500	train
6543	data_pandit/aa/6543/data.6543	12	195	<=50	<=500	<=50|<=500	train
6550	data_pandit/aa/6550/data.6550	6	754	<=50	501-1000	<=50|501-1000	train
6553	data_pandit/aa/6553/data.6553	7	172	<=50	<=500	<=50|<=500	train
6554	data_pandit/aa/6554/data.6554	6	126	<=50	<=500	<=50|<=500	train
6555	data_pandit/aa/6555/data.6555	5	184	<=50	<=500	<=50|<=500	train
6557	data_pandit/aa/6557/data.6557	5	107	<=50	<=500	<=50|<=500	train
6559	data_pandit/aa/6559/data.6559	6	139	<=50	<=500	<=50|<=500	train
6562	data_pandit/aa/6562/data.6562	10	109	<=50	<=500	<=50|<=500	train
6563	data_pandit/aa/6563/data.6563	8	114	<=50	<=500	<=50|<=500	train
6564	data_pandit/aa/6564/data.6564	10	90	<=50	<=500	<=50|<=500	train
6569	data_pandit/aa/6569/data.6569	8	111	<=50	<=500	<=50|<=500	train
6570	data_pandit/aa/6570/data.6570	61	68	51-100	<=500	51-100|<=500	train
6572	data_pandit/aa/6572/data.6572	5	444	<=50	<=500	<=50|<=500	train
6573	data_pandit/aa/6573/data.6573	10	183	<=50	<=500	<=50|<=500	train
6576	data_pandit/aa/6576/data.6576	19	148	<=50	<=500	<=50|<=500	train
6578	data_pandit/aa/6578/data.6578	25	234	<=50	<=500	<=50|<=500	train
6579	data_pandit/aa/6579/data.6579	22	423	<=50	<=500	<=50|<=500	train
6580	data_pandit/aa/6580/data.6580	12	277	<=50	<=500	<=50|<=500	train
6581	data_pandit/aa/6581/data.6581	13	84	<=50	<=500	<=50|<=500	train
6582	data_pandit/aa/6582/data.6582	62	125	51-100	<=500	51-100|<=500	train
6583	data_pandit/aa/6583/data.6583	101	175	101-200	<=500	101-200|<=500	train
6584	data_pandit/aa/6584/data.6584	24	78	<=50	<=500	<=50|<=500	train
6587	data_pandit/aa/6587/data.6587	16	213	<=50	<=500	<=50|<=500	train
6590	data_pandit/aa/6590/data.6590	22	77	<=50	<=500	<=50|<=500	train
6592	data_pandit/aa/6592/data.6592	5	171	<=50	<=500	<=50|<=500	train
6593	data_pandit/aa/6593/data.6593	4	163	<=50	<=500	<=50|<=500	train
6595	data_pandit/aa/6595/data.6595	22	176	<=50	<=500	<=50|<=500	train
6597	data_pandit/aa/6597/data.6597	9	101	<=50	<=500	<=50|<=500	train
6598	data_pandit/aa/6598/data.6598	19	215	<=50	<=500	<=50|<=500	train
6599	data_pandit/aa/6599/data.6599	10	38	<=50	<=500	<=50|<=500	train
6601	data_pandit/aa/6601/data.6601	11	68	<=50	<=500	<=50|<=500	train
6604	data_pandit/aa/6604/data.6604	5	308	<=50	<=500	<=50|<=500	train
6606	data_pandit/aa/6606/data.6606	13	124	<=50	<=500	<=50|<=500	train
6609	data_pandit/aa/6609/data.6609	19	368	<=50	<=500	<=50|<=500	train
6610	data_pandit/aa/6610/data.6610	6	258	<=50	<=500	<=50|<=500	train
6611	data_pandit/aa/6611/data.6611	9	131	<=50	<=500	<=50|<=500	train
6612	data_pandit/aa/6612/data.6612	10	378	<=50	<=500	<=50|<=500	train
6614	data_pandit/aa/6614/data.6614	4	197	<=50	<=500	<=50|<=500	train
6615	data_pandit/aa/6615/data.6615	24	176	<=50	<=500	<=50|<=500	train
6616	data_pandit/aa/6616/data.6616	8	267	<=50	<=500	<=50|<=500	train
6617	data_pandit/aa/6617/data.6617	18	30	<=50	<=500	<=50|<=500	train
6618	data_pandit/aa/6618/data.6618	10	231	<=50	<=500	<=50|<=500	train
6620	data_pandit/aa/6620/data.6620	16	116	<=50	<=500	<=50|<=500	train
6621	data_pandit/aa/6621/data.6621	10	131	<=50	<=500	<=50|<=500	train
6624	data_pandit/aa/6624/data.6624	22	42	<=50	<=500	<=50|<=500	train
6625	data_pandit/aa/6625/data.6625	5	190	<=50	<=500	<=50|<=500	train
6626	data_pandit/aa/6626/data.6626	5	273	<=50	<=500	<=50|<=500	train
6630	data_pandit/aa/6630/data.6630	5	114	<=50	<=500	<=50|<=500	train
6632	data_pandit/aa/6632/data.6632	7	195	<=50	<=500	<=50|<=500	train
6635	data_pandit/aa/6635/data.6635	7	260	<=50	<=500	<=50|<=500	train
6636	data_pandit/aa/6636/data.6636	23	148	<=50	<=500	<=50|<=500	train
6638	data_pandit/aa/6638/data.6638	8	96	<=50	<=500	<=50|<=500	train
6641	data_pandit/aa/6641/data.6641	8	144	<=50	<=500	<=50|<=500	train
6642	data_pandit/aa/6642/data.6642	6	189	<=50	<=500	<=50|<=500	train
6645	data_pandit/aa/6645/data.6645	6	365	<=50	<=500	<=50|<=500	train
6646	data_pandit/aa/6646/data.6646	5	167	<=50	<=500	<=50|<=500	train
6648	data_pandit/aa/6648/data.6648	4	122	<=50	<=500	<=50|<=500	train
6650	data_pandit/aa/6650/data.6650	4	298	<=50	<=500	<=50|<=500	train
6651	data_pandit/aa/6651/data.6651	7	214	<=50	<=500	<=50|<=500	train
6654	data_pandit/aa/6654/data.6654	12	48	<=50	<=500	<=50|<=500	train
6656	data_pandit/aa/6656/data.6656	16	96	<=50	<=500	<=50|<=500	train
6658	data_pandit/aa/6658/data.6658	7	137	<=50	<=500	<=50|<=500	train
6661	data_pandit/aa/6661/data.6661	7	148	<=50	<=500	<=50|<=500	train
6663	data_pandit/aa/6663/data.6663	5	117	<=50	<=500	<=50|<=500	train
6666	data_pandit/aa/6666/data.6666	11	402	<=50	<=500	<=50|<=500	train
6667	data_pandit/aa/6667/data.6667	5	131	<=50	<=500	<=50|<=500	train
6672	data_pandit/aa/6672/data.6672	6	96	<=50	<=500	<=50|<=500	train
6674	data_pandit/aa/6674/data.6674	9	125	<=50	<=500	<=50|<=500	train
6675	data_pandit/aa/6675/data.6675	4	322	<=50	<=500	<=50|<=500	train
6676	data_pandit/aa/6676/data.6676	8	508	<=50	501-1000	<=50|501-1000	train
6681	data_pandit/aa/6681/data.6681	9	238	<=50	<=500	<=50|<=500	train
6682	data_pandit/aa/6682/data.6682	5	223	<=50	<=500	<=50|<=500	train
6683	data_pandit/aa/6683/data.6683	6	251	<=50	<=500	<=50|<=500	train
6684	data_pandit/aa/6684/data.6684	8	86	<=50	<=500	<=50|<=500	train
6687	data_pandit/aa/6687/data.6687	6	81	<=50	<=500	<=50|<=500	train
6688	data_pandit/aa/6688/data.6688	9	231	<=50	<=500	<=50|<=500	train
6690	data_pandit/aa/6690/data.6690	7	144	<=50	<=500	<=50|<=500	train
6693	data_pandit/aa/6693/data.6693	5	229	<=50	<=500	<=50|<=500	train
6694	data_pandit/aa/6694/data.6694	4	186	<=50	<=500	<=50|<=500	train
6696	data_pandit/aa/6696/data.6696	5	204	<=50	<=500	<=50|<=500	train
6697	data_pandit/aa/6697/data.6697	9	97	<=50	<=500	<=50|<=500	train
6699	data_pandit/aa/6699/data.6699	6	607	<=50	501-1000	<=50|501-1000	train
6700	data_pandit/aa/6700/data.6700	4	254	<=50	<=500	<=50|<=500	train
6701	data_pandit/aa/6701/data.6701	6	254	<=50	<=500	<=50|<=500	train
6702	data_pandit/aa/6702/data.6702	4	245	<=50	<=500	<=50|<=500	train
6703	data_pandit/aa/6703/data.6703	6	727	<=50	501-1000	<=50|501-1000	train
6708	data_pandit/aa/6708/data.6708	4	116	<=50	<=500	<=50|<=500	train
6709	data_pandit/aa/6709/data.6709	10	200	<=50	<=500	<=50|<=500	train
6710	data_pandit/aa/6710/data.6710	5	124	<=50	<=500	<=50|<=500	train
6712	data_pandit/aa/6712/data.6712	4	96	<=50	<=500	<=50|<=500	train
6713	data_pandit/aa/6713/data.6713	10	281	<=50	<=500	<=50|<=500	train
